stem,n_columns,d_px,d_A,d_mad,a1_px,a2_px,angle_deg,indexed_frac,resid_px,exx_sd,eyy_sd,exy_sd,err_exx,err_eyy,err_exy,condition,arch,fold
07489,152,29.389659343841153,3.6119891333580774,0.12559389400460574,29.445457100876535,29.449222189536414,119.98279571879401,0.02631578947368421,0.24011698495212042,,,,3.5840106736406696e-05,0.0003213847030927308,0.00011231948233470033,with_n2v,AtomSegNet,2
07498,96,36.77083507947725,4.519135631267754,0.14304826753847166,36.83032573797362,36.832541843852226,60.01198008458157,0.041666666666666664,0.07887513267687565,,,,0.0008453376920014577,0.0006640951447605126,8.761305847585783e-05,with_n2v,AtomSegNet,2
07500,96,36.36857720490602,4.46969813848295,0.9810533806790573,36.84381691019231,36.841013118172576,119.9022149581634,0.041666666666666664,0.8561778512252425,,,,0.0020168649728271593,0.0009514886720585203,0.0008317244844118733,with_n2v,AtomSegNet,2
07188,43,26.194436274272583,3.2192962181081004,0.4204698742996502,26.14086084301274,26.1078057199775,70.56125188290194,1.0,0.504800716790953,0.011866609476244972,0.00572534220281114,0.00662500847283472,0.0042028349583247415,0.0035927359560348204,0.0006709659386300353,with_n2v,UNetPP,2
07189,43,26.11083677638256,3.2090218398174164,0.41276272897242805,26.096037161567406,26.226541347394196,70.61895777569514,1.0,0.7170828101917878,0.013240279128402253,0.010407586654153568,0.00683730522126639,0.006403567705097535,0.004630595897650025,-0.0026592534873186922,with_n2v,UNetPP,2
07192,43,26.155346383193102,3.214492070494432,0.06033969289951813,26.134695204243172,26.142494521926686,70.51312515430527,1.0,0.07612286458500923,0.0015581803833133682,0.0014347123047149005,0.0013423492120404772,0.004097575284918831,0.004491289291290501,-6.687120732051517e-05,with_n2v,UNetPP,2
07220,43,26.186731333550142,3.2183492808933125,0.1465835215598439,26.15070999633877,26.129755558280863,109.44951184784962,1.0,0.19052955386894965,0.002955961652078166,0.0033741095078546617,0.0014322845769282118,0.00395270424551164,0.004932928089669497,1.837529832484589e-05,with_n2v,UNetPP,2
07225,45,26.304861400895767,3.23286746617009,0.9024833219113138,26.16015360953157,26.2345520798852,110.25427863033529,0.9555555555555556,1.0850205609567398,0.024830324241819978,0.01580351630969466,0.01263541976393275,0.009089162357947433,-0.0008149374931916142,0.0055822107161266794,with_n2v,UNetPP,2
07229,43,26.17049704911989,3.2163540873368346,0.1512346972156262,26.14828593071265,26.145460261952692,109.4605161457611,1.0,0.17122687155469157,0.004425666737204208,0.002704128019485329,0.0021913364943162614,0.004569855636266329,0.0047869658205341725,2.2006813933672935e-06,with_n2v,UNetPP,2
07248,69,21.234598963905263,2.609732212663957,0.23513826892770773,21.218315101579698,21.234498328348256,89.85633022006566,0.9565217391304348,0.44358297698143884,0.00756965165417196,0.01352822917441812,0.0066659598407254805,-0.0014785577374597514,-0.0007365596213860792,0.0012526456164192465,with_n2v,UNetPP,2
