n,bias_x,bias_y,jitter_x,jitter_y,rmse,stem,dose,rep,shift,source,matched_frac,sigma_px,crb,condition,arch
127,0.06959072761877394,0.03656471212150514,0.1544307628861368,0.16530472803030782,0.23613928838584278,07311,1000,2,0.0,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.21493330551806622,0.1345029921734664,0.3186017349197097,0.25753808897334707,0.47496970143821704,07311,1000,2,0.125,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.11187742184255711,0.04888279314478439,0.2192651011425626,0.16629189193643198,0.28808742377267205,07311,1000,2,0.125,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.07248194020039023,0.036933146615670154,0.18673668303001673,0.14538943780103109,0.2460512649562093,07311,1000,2,0.125,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.22921147025869004,0.1371296225742924,0.33882955064858006,0.24730452655007282,0.4862925679799254,07311,1000,2,0.25,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.11095074146501815,0.055581428233253405,0.18978808733202698,0.15201456837802135,0.2905764720527573,07311,1000,2,0.25,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.06657978385879915,0.026696294760512274,0.17581021033848432,0.1282244616353332,0.25338259558749276,07311,1000,2,0.25,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.24237190980704781,0.13307840201703414,0.2724803023618449,0.2711460464349377,0.491105962096595,07311,1000,2,0.375,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.11367450318115857,0.05282806358653147,0.1623328713936884,0.16403530340004857,0.30091010266228946,07311,1000,2,0.375,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.07124584058431083,0.03296189880336442,0.16200233866710823,0.14422172949164372,0.25738990358504543,07311,1000,2,0.375,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.24329701101439127,0.14413549727991892,0.2742099550063876,0.2538415274797897,0.4817037219201088,07311,1000,2,0.5,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.11009349046915418,0.05728559624526497,0.14903068695390428,0.13392307723160882,0.28748257984297687,07311,1000,2,0.5,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.07067989800535202,0.036929585652032415,0.1412412185225823,0.1426022141419472,0.241521485787795,07311,1000,2,0.5,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.25113293451798313,0.14986696620243833,0.3013916577124376,0.23831057846088807,0.5000778516938131,07311,1000,2,0.625,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.11667756848179778,0.05285341509144814,0.15191867497654754,0.15876451154588161,0.30214248237875263,07311,1000,2,0.625,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.06862007241572243,0.030300535639376847,0.14332677750189185,0.1537605727001325,0.26303519267889947,07311,1000,2,0.625,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.24684336160966325,0.1546764488904273,0.326153702758943,0.2529779190833667,0.5033772748595039,07311,1000,2,0.75,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.11491580844924698,0.07318991194824775,0.18819088897370387,0.15657203310265505,0.30589844435176666,07311,1000,2,0.75,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.05871187732952876,0.04589881894182213,0.1687037889850886,0.14518334431091381,0.2625510589670647,07311,1000,2,0.75,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.243843397566053,0.16247345625200182,0.34358832507937576,0.2571873371322548,0.497326649410133,07311,1000,2,0.875,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.0893261003157022,0.07408752679731379,0.19307410638379366,0.16360817946521336,0.2966461213796059,07311,1000,2,0.875,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.04764139801639544,0.03721009750717741,0.17684014158997988,0.14729247237050763,0.2550974574342018,07311,1000,2,0.875,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.23465708968745957,0.13983956004108222,0.32550615803939814,0.27095239977230823,0.48461120564595483,07311,1000,3,0.0,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.10406914665441036,0.07139152026800843,0.19991401353094507,0.1641528123227715,0.2823543143123502,07311,1000,3,0.0,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.056948270071384144,0.045647984345947634,0.163530944233409,0.13813959268289408,0.2339556198388523,07311,1000,3,0.0,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.22956444075248328,0.13447594270297714,0.31981801863402326,0.25106875663795797,0.4851864364281506,07311,1000,3,0.125,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.10536388806423247,0.05397899517258509,0.20278044906250445,0.1558039069542882,0.2902986627161088,07311,1000,3,0.125,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.07155175771512745,0.03239577194986509,0.1510973825303131,0.14594715976191325,0.24846756266108255,07311,1000,3,0.125,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.22654838920773557,0.14928791579430367,0.33465765900074795,0.26779805504899,0.4955880942609527,07311,1000,3,0.25,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.10147208429046373,0.0736029196150696,0.20246856247867934,0.1599570390622912,0.29792571172927174,07311,1000,3,0.25,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.056766358044257004,0.033725854282835144,0.17329512763399182,0.1280835729143864,0.2542091085207696,07311,1000,3,0.25,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.2500668006310036,0.1395118510013731,0.28020225784081204,0.26837180856235204,0.49004491290635976,07311,1000,3,0.375,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.1056707546542981,0.05304906239704188,0.15929845082869723,0.15989254111637818,0.29837695018563715,07311,1000,3,0.375,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.07377218009546027,0.02680602664338494,0.15088725317703386,0.13981416728986001,0.2496378730778423,07311,1000,3,0.375,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.23698897907975436,0.15069092154928398,0.26018106614163367,0.2591307687700838,0.4745742820624797,07311,1000,3,0.5,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.11336646275628581,0.060528877009332405,0.15528540023560478,0.14186002179118445,0.2871430608714669,07311,1000,3,0.5,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.07352452653532282,0.03255878845865823,0.14693016617574556,0.15285532210477212,0.24149518747830045,07311,1000,3,0.5,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.24206340308234076,0.15734103134539623,0.2824219713159179,0.23349475815036974,0.4955024721165009,07311,1000,3,0.625,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.10283485996033903,0.05757010592887468,0.1402467870598913,0.15813468393914007,0.31042562978115396,07311,1000,3,0.625,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.06162717484389191,0.04590302881214825,0.14172584741012165,0.15164450451534373,0.2686915558687458,07311,1000,3,0.625,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.23271876241932432,0.16801442352932838,0.3234127396328582,0.2731909731456635,0.4978356401918184,07311,1000,3,0.75,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.09539599705944113,0.07661720777370817,0.1622966482768067,0.15532471611923865,0.29955596115048794,07311,1000,3,0.75,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.04831044558650177,0.03741369939738348,0.1630397101092738,0.13952229876838243,0.25748962302536554,07311,1000,3,0.75,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.26460587142051395,0.1657759284671556,0.29387833150429205,0.2386375602313322,0.5034697257667571,07311,1000,3,0.875,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.1209227196631737,0.07795222218953768,0.17466972627059696,0.16332909005489196,0.30195493863053896,07311,1000,3,0.875,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.05998404586165407,0.03724977853516265,0.15151261597764817,0.13907317583614748,0.25449113351546876,07311,1000,3,0.875,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.2249718575073416,0.13397923439552528,0.3265815725107832,0.25713775510774917,0.46377962952337254,07311,1000,4,0.0,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.0899847681597663,0.052068735079672024,0.197773759592832,0.16409361501834244,0.27391544990472744,07311,1000,4,0.0,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.0429749414377909,0.019417933262758424,0.15409987338811157,0.13702233127194977,0.23055962279200234,07311,1000,4,0.0,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.2550248084964366,0.1376212082664665,0.3395251175021286,0.28381157352748565,0.5064513625971164,07311,1000,4,0.125,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.12097137260890634,0.06071405870450519,0.19790439928400608,0.16556795608844962,0.3023300630989088,07311,1000,4,0.125,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.08370851685982927,0.025355826921197533,0.17784733648667458,0.14868353763210532,0.25988141049971397,07311,1000,4,0.125,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.2275488229131497,0.13970647337950481,0.3450525330067834,0.24919241459500874,0.49218901329453973,07311,1000,4,0.25,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.11297367821482851,0.0734695128539471,0.19020147057245387,0.16268408704331788,0.2912720091847903,07311,1000,4,0.25,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.0663065704127348,0.038625290188406325,0.1571927751205248,0.1406580202151691,0.2503897329926174,07311,1000,4,0.25,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.2275694039849725,0.1482615965686307,0.29061036679756574,0.2613829511219512,0.48626929357493076,07311,1000,4,0.375,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.10339107299793682,0.06478987035055184,0.16720163908902777,0.16046303846228516,0.3010220140519033,07311,1000,4,0.375,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.07260286127246118,0.03480913478858838,0.14746526583950398,0.14276368533622033,0.25649158405567,07311,1000,4,0.375,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.24018071723820356,0.15824567371444687,0.2687554283335734,0.2609411828265926,0.4774178208841959,07311,1000,4,0.5,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.1182421692786022,0.06790810285787785,0.1532763807734767,0.15685497650960686,0.295132915413422,07311,1000,4,0.5,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.07283496953391477,0.044887159373857344,0.1440024647632881,0.15084217957084914,0.2452439028900869,07311,1000,4,0.5,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.25082246871312464,0.15272568167665668,0.30189616087926685,0.24169775168133303,0.48558092669869113,07311,1000,4,0.625,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.09389257681738172,0.057045415299938895,0.13673620753635923,0.17119135742572963,0.2938503081213167,07311,1000,4,0.625,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.06956778236161654,0.039325761698989936,0.15294269642300792,0.14479551355220951,0.25205297083627115,07311,1000,4,0.625,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.22599747635774747,0.16008094348228497,0.3289788598760049,0.2641797206220683,0.5024712914814818,07311,1000,4,0.75,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.09989362566025761,0.0761836225997854,0.16433711778015556,0.16758948890119918,0.3036537015853746,07311,1000,4,0.75,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.04397975777914098,0.045473001144216596,0.14657576181067225,0.1593987118032764,0.2632747595907047,07311,1000,4,0.75,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.2584203131721807,0.17097033490628633,0.31083890807845294,0.26556257852332305,0.49688606576346445,07311,1000,4,0.875,prob,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.11212020540597223,0.07257706592528734,0.20069837438076038,0.1832623004202982,0.3045503573272656,07311,1000,4,0.875,denoised,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
127,0.058285411815035104,0.042781014962429254,0.16762425263122813,0.15652083705462114,0.25789199637442856,07311,1000,4,0.875,raw,1.0,4.530709369465891,0.019939095922145527,no_n2v,AtomSegNet
109,0.2665688174444085,0.08723646667152707,0.32050722866072,0.364638034915975,0.5477892822776069,07342,50,0,0.0,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.1611284144375702,0.08085162346910124,0.25636580885567284,0.19261299847895746,0.43324911258251325,07342,50,0,0.0,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.0877238301530383,0.07385162756585828,0.27266106273105534,0.21479523440891204,0.4197275357108504,07342,50,0,0.0,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.17971259453202038,0.0038078120303453034,0.33625144316114125,0.3684166858271995,0.5224081789822494,07342,50,0,0.125,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.13860680863479047,0.04934468516380974,0.2728447812394789,0.22244703372244695,0.41446797779938155,07342,50,0,0.125,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.07721168509041831,0.017835345830221172,0.29354162931589306,0.2568083477537499,0.4060330331343719,07342,50,0,0.125,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.21611312599934251,-0.004045572774543871,0.3061527405037397,0.3591221658351401,0.5182889032458609,07342,50,0,0.25,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.12792787639850367,0.024043383378923977,0.25146867076619295,0.22529919313296567,0.41085488621750216,07342,50,0,0.25,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.06603035578461913,-0.026094904579707645,0.28658994264577425,0.2279139906500896,0.41995044020611677,07342,50,0,0.25,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.20304277100285617,0.04683419611419026,0.2689818300747769,0.3398260260121438,0.4954991896162484,07342,50,0,0.375,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.13170507548494115,0.04456062228797464,0.24524520496002714,0.17037512531600252,0.38743195812805586,07342,50,0,0.375,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.046586944676136,0.016602574183394836,0.31754897932917736,0.2577126068588047,0.3827787989891606,07342,50,0,0.375,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.11795891643552636,0.06411531691875894,0.31886711558242004,0.32636495949269595,0.47027907825615856,07342,50,0,0.5,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.12296126980460542,0.08093910606404364,0.2734215505303744,0.20814867388548747,0.3924797638124816,07342,50,0,0.5,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,-0.0134146386207874,0.03297581374960501,0.28139907213401133,0.2536668194645704,0.38490712398047744,07342,50,0,0.5,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.0349477810142389,0.026572895930391027,0.287561420995151,0.3484347163037714,0.45715531762128203,07342,50,0,0.625,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,-0.014246171587597445,0.07336521498950788,0.2613960105497281,0.17055390620536587,0.3691963797442161,07342,50,0,0.625,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,-0.020784554593916482,0.02951533474556811,0.2701139827905334,0.24572823446423703,0.37812750479544943,07342,50,0,0.625,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.035645789741948875,0.016198960804644003,0.29810926794588855,0.37171557429813884,0.4824942194496522,07342,50,0,0.75,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.09060911611706501,0.039174657751487985,0.29214625191093263,0.24463755114174188,0.4013441600813496,07342,50,0,0.75,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,-0.005424738432310505,-0.010994777145839407,0.3152383687159341,0.2792778994761718,0.41258425390621833,07342,50,0,0.75,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.018081858372610782,-0.025528062537475193,0.30948651466632526,0.35576123567975104,0.4699059103197117,07342,50,0,0.875,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.055033998207335344,0.004939199913934544,0.32407446872015616,0.21452541830171964,0.3817699382172868,07342,50,0,0.875,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.017349839312913673,-0.023199269402283562,0.2946657067601692,0.22362470319567437,0.3954601862079288,07342,50,0,0.875,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.19758234094990712,-0.010590900036305584,0.3709666668558761,0.3476379668099414,0.5119605704120685,07342,50,1,0.0,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.1752215006765141,-0.002339378578085416,0.22628446768573124,0.1863006158933978,0.4254774070935385,07342,50,1,0.0,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.11486488996216337,0.007567937427623406,0.25065463343444616,0.2269020432646434,0.42985732921489184,07342,50,1,0.0,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.2172258053417977,0.04546448402378189,0.3118464593196713,0.340010972595628,0.5188315696030202,07342,50,1,0.125,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.10969582872715478,0.08243162614746069,0.251864568784356,0.1712563959595801,0.4021691281227727,07342,50,1,0.125,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.007137221848864783,0.05159258757941387,0.27690112022004604,0.18685030793300772,0.3864730569645225,07342,50,1,0.125,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.23725890261709992,0.06842980400084286,0.28997673203786845,0.37856658742409655,0.5124672815554235,07342,50,1,0.25,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.12784877746958045,0.05274296327951333,0.2659095830869088,0.2448270947243468,0.41440515034633,07342,50,1,0.25,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.11637028099630697,0.0016050667917255623,0.33643823964512176,0.24645867869319737,0.4096759109683135,07342,50,1,0.25,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.2224562914198316,0.024741552578774417,0.29678263607858196,0.3662533708574185,0.5242963655005323,07342,50,1,0.375,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.13568991374043549,0.030631892304313624,0.2230242103130006,0.2445589654403861,0.4310483224936934,07342,50,1,0.375,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.10486180648968002,0.02259329381283237,0.26908605380422207,0.27538711829276996,0.41090685448117187,07342,50,1,0.375,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.22217152143608132,0.12224043549625208,0.2957866309258702,0.36821224114062645,0.5412045059975582,07342,50,1,0.5,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.13643873698677567,0.09916852401004661,0.25035998321501085,0.24199067121199339,0.4219956503663313,07342,50,1,0.5,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.08352067415813735,0.08742273135919731,0.3088877819759239,0.257105319646569,0.4143647541240463,07342,50,1,0.5,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.16652299124190506,0.05051699648740282,0.29955654480004545,0.3451930507374455,0.4931735060546387,07342,50,1,0.625,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.1437718735579807,0.05697180466270879,0.2585188196534516,0.19774525766861079,0.4037769837169128,07342,50,1,0.625,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.09584786754314223,0.0178315942818017,0.3202416750186987,0.23646814760264234,0.41439551224133264,07342,50,1,0.625,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.0499217733840851,-0.0012322651612635127,0.33119885045508096,0.3801972313843223,0.48036735115398266,07342,50,1,0.75,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.08550949352754245,0.008001718218991982,0.26316111801568065,0.19774748300707098,0.3745655438112235,07342,50,1,0.75,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.0330597065222662,0.0032643461209289626,0.2538194621515742,0.23812412077125394,0.3862861744672045,07342,50,1,0.75,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.04402962226413365,-0.02668738235366419,0.2844016983714546,0.33792165033178184,0.4789714054764304,07342,50,1,0.875,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.08910493125009111,-0.005234214991418185,0.24363242121264178,0.24735919591131583,0.399472449275186,07342,50,1,0.875,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.01471720231517537,-0.024228929127914967,0.27833150191938477,0.27916856937656925,0.40373978029990526,07342,50,1,0.875,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.19808060543627448,0.05254287493562515,0.3791943335744072,0.41716362819931946,0.5468250431194965,07342,50,2,0.0,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.1412726487382372,0.07731623651851294,0.26489147284459247,0.2492229911517129,0.4265371400386224,07342,50,2,0.0,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.05972570089181772,0.04996641760743614,0.25822445087386825,0.2749170030066438,0.4109648839185675,07342,50,2,0.0,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.21280594372922224,0.06940230355205301,0.31873531147521317,0.3709689767471306,0.5297664692201417,07342,50,2,0.125,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.11851091058034058,0.05990653684685299,0.26441158846699303,0.2597222030184383,0.4273373067046586,07342,50,2,0.125,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.0520226305373086,0.03635856337140808,0.2506392479528216,0.27277759898508586,0.4338415784781432,07342,50,2,0.125,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.21913507290501855,0.008171232120730565,0.2928664790965062,0.35612602257085646,0.5010023576581007,07342,50,2,0.25,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.11309703078009647,0.02743007220087179,0.2581697056580519,0.2091236687045389,0.40094861329643366,07342,50,2,0.25,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.0776400097232397,0.012248558638447093,0.3350935972270152,0.26959179121916954,0.41624409183774674,07342,50,2,0.25,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.18632277804734088,-0.013760660851957596,0.24802816918702453,0.38244450531508944,0.5065871589789716,07342,50,2,0.375,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.13811052377610622,0.02831029709503241,0.26499655714159,0.17654852985817243,0.4163051604736623,07342,50,2,0.375,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.04782414742247454,0.005464047743629408,0.31910381043356423,0.28608386284671034,0.4192362817008181,07342,50,2,0.375,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.17927956146144197,0.050514716456177666,0.2750376143932639,0.3448486515691488,0.49926465572517886,07342,50,2,0.5,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.1501698197958774,0.07675899686005039,0.2629106542168606,0.18394194456415772,0.3997670660096732,07342,50,2,0.5,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.06639049850758738,0.04524859957629701,0.29284275852319586,0.21715108902405275,0.40429764832929,07342,50,2,0.5,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.11104511203879497,-0.016538096000743963,0.2887286879604152,0.364323984340504,0.47713231954046825,07342,50,2,0.625,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.12195915363153631,0.014771090795132835,0.2651253677332515,0.21193145918987794,0.39642113598929823,07342,50,2,0.625,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.06763588964183498,0.013197751024478066,0.3416409086913788,0.23997457330155797,0.3929681500240198,07342,50,2,0.625,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.1454335252458847,0.06368229895540622,0.29667866188122716,0.3652164806952982,0.49441335950363746,07342,50,2,0.75,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.1719241957494262,0.07337383908454598,0.2402129024797643,0.21896372200379166,0.40156284728993324,07342,50,2,0.75,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.10030166172928645,0.025928598272628278,0.3634383311540396,0.2685255197367072,0.3981977299912954,07342,50,2,0.75,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.020096567674002586,-0.026076944346911546,0.30190008639014326,0.3691666675652351,0.47834506863610293,07342,50,2,0.875,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.0854824274673831,0.007562934726493609,0.32048514627936636,0.2151826826466136,0.3808845632448112,07342,50,2,0.875,denoised,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.011973747918588629,0.031210564359554382,0.29303184952205436,0.2508135672967509,0.40263326833661234,07342,50,2,0.875,raw,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
109,0.12103530235478388,0.05206257706910833,0.33742138547750244,0.36978656857222664,0.49615487477979364,07342,50,3,0.0,prob,1.0,4.410952054741382,0.08166519363783578,no_n2v,AtomSegNet
