exx,eyy,exy,rot,x,y
-0.002119356344096436,-0.00018862944051947447,0.0017764465522474744,-0.013677646923790006,83.46275636531067,123.36305314620617
-0.011088042084807537,0.005037108962808772,-0.013702254053299933,-0.0017252332214141384,172.01754338985495,123.29726564287262
0.01057470031455166,0.0038528038111862563,-0.014422931459886363,-0.01189610629189466,201.5358057313697,123.27533647509476
0.0016326006243267267,0.0010769111117519478,-0.0026372627503719274,-0.013225440774266716,231.05406807288446,123.2534073073169
0.015414886657678444,0.00562314551928534,-0.01036449018894535,-0.010560314842124763,216.27354186153963,131.78675352237306
0.0004947748879335608,0.0022924396493782338,-0.007505100913414231,-0.013022572136864915,68.6822301539658,131.89639936126233
-0.012828601082070352,-0.009421689103154716,-0.007044926430024134,0.001181394636008843,157.2370171785101,131.83061185792877
0.002243278296793933,0.0002416913017787735,-0.01780757929464641,-0.0036761008361934416,186.75527952002486,131.8086826901509
-0.00602126786466608,0.003362580476397946,-0.01744794284624271,-0.02603674752370777,39.121177731276106,148.9630917913746
-0.0070790186424848,0.0012047538597101462,-0.0005942124155095645,-0.01855442018543739,245.74901412187944,148.80958761692966
0.013617416612958098,0.0013177745841798142,0.00033412668064613767,-0.003516937472007775,83.37717620296078,157.45257967087508
-0.016249809131485785,-0.0033984230765083494,-0.0034148493931865816,0.008501280963637682,171.93196322750507,157.3867921675415
0.00555469958159361,0.00453810703864228,-0.0027008735843947283,0.0006873644996576785,201.45022556901984,157.36486299976366
-0.005130385271664642,0.0009428871057313021,0.0023887449361334467,-0.013608666188645313,230.96848791053458,157.34293383198582
-0.013574070481535395,-0.0007573482890593057,0.012966278330092892,0.00627965856328033,24.297861438756314,174.54120126876523
-0.003637233093009981,-0.0019295940117225255,-0.002597117190093619,-0.00012113036185559985,142.37091080481537,174.4534845976538
-0.006892054837165382,0.003972978797983855,9.380241884532911e-05,0.00708547331677436,171.8891731463301,174.43155542987597
-0.0023097260830411198,0.00888025136075858,0.0074957483547727684,0.006088245093504795,201.40743548784488,174.4096262620981
0.010302446670958641,0.0025094680644183326,0.014147676110689277,-0.003008447688653106,230.92569782935965,174.38769709432026
-0.0062863444384140465,0.002039828066456976,0.018823776884831885,0.009968032129557453,39.03559756892622,183.05261831604352
0.014731192593249452,0.006186641732808827,0.0158361536985999,0.0032715602567622796,68.55385991044099,183.03068914826565
-0.0018829994390782278,0.004983316235162398,0.01027271517302036,0.0012577014750188428,98.07212225195575,183.0087599804878
-0.004371835757888831,0.009845595316595474,0.0004593411176223308,-0.0009201756442567333,157.10864693498527,182.96490164493213
-0.004434577742122269,0.005809490166398342,0.000867072364079598,0.005623335619606143,186.62690927650002,182.94297247715426
-0.0016949897538868735,0.012183214866631889,-0.005952810810145928,0.0019402575403804937,127.5903845934705,182.98683081270997
-0.0009890027682060464,0.004516069206483555,0.013891370204889973,0.006048066565105494,68.51106982926603,200.07545241060012
-0.008003792350864371,0.0007176076986278,0.002407207224865169,-0.0040231126075114775,98.0293321707808,200.05352324282225
0.0035049273089062002,0.0025094824376850466,0.0015024616938151343,0.005415049990161224,186.5841191953251,199.9877357394887
-0.0015305933767360536,0.013929528059794145,0.008425158112921096,0.0038909024020217903,216.10238153683986,199.96580657171086
0.0014923806555663971,0.004246289777201352,0.0024913075128194127,0.002143446041681635,201.321855325495,208.499152786767
-0.0028897736763056955,0.006678910403004137,0.002827303870008894,0.001678585700329548,83.24880595943596,208.5868694578784
-0.012607215773211049,-0.019059440220637235,0.009291896681022281,0.006914445215295496,112.76706830095071,208.56494029010054
0.003991919896488713,-0.01613734741279135,-0.003917684615909552,0.00794874761018622,142.28533064246548,208.5430111223227
-0.011885554217803795,0.0019349752750478302,-0.004701175593643874,-0.0040101473123883,83.20601587826101,225.63163272021285
0.006562615856974212,-0.014074662917279093,-0.0033726521418806048,0.003118501605899566,171.7608029028053,225.56584521687932
-0.012385543810134753,-0.003040296592279494,0.005462293360069454,0.004229027947236035,68.93897064101546,29.627819787255618
0.0014865863103044035,-0.005486856269139168,0.0020111331253243247,-0.005884982355988825,113.10938895035025,72.20683419142497
-0.0024374163521007548,-0.00706989771078958,0.008712173736486872,0.0010997569192115896,201.66417597489453,72.14104668809142
-0.009026499376031142,-0.018492268100094494,0.02432938996589704,-0.006882576773545857,245.87738436540425,97.67529782992631
-0.01144148761901359,-0.0010784785131809317,-0.017926738714801802,-0.01718269008109979,39.16396781245105,131.91832852904017
-0.01242855182181712,-0.012157609722921296,-0.002071131129453679,-0.000646613400190135,157.19422709733516,148.87537512026321
-0.007463977225861321,-0.0031313242782544,-0.00557128205460128,0.0011462661134056863,186.7124894388499,148.85344595248534
0.0037501232908317217,0.002314030459648963,-0.005165104821029063,0.003752074371104303,157.06585685381032,200.00966490726654
0.000816246851419058,-0.0068888794192644084,-0.00024647399654878195,-0.0017486825285363702,127.54759451229556,200.0315940750444
0.0014841917005854954,0.006746617526190158,0.01643871596467778,5.3031814412008577e-05,53.7305436179212,208.60879862565628
-0.008826314447472365,0.010296755770694579,-0.0054539400381855814,-0.0047082716060350025,97.94375200843092,234.14304976749116
-0.015999165942979256,-0.0030668703783834975,0.005063752683223358,0.0017794992747538036,68.42548966691616,234.164978935269
0.00443462353615608,-0.023398889318777694,-0.008105611950454316,-0.0003146494086859711,142.24254056129053,225.58777438465717
-0.011176968043285242,-0.010262120744711486,-0.0036309140009583244,-0.013058111890131915,24.340651519931257,157.49643800643076
