n,bias_x,bias_y,bias_mag,jitter_x,jitter_y,rmse,stem,dose,rep,shift,source,n_pred,n_true,matched_frac,spurious_frac,sigma_px,crb,condition,arch
131,0.09753965664572206,0.020580325856769832,0.09968718288193412,0.2123017525445327,0.23296828532665895,0.3497503871897178,07364,200,0,0.0,denoised,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,-0.00244550743587979,-0.013052617864303784,0.013279734173939087,0.1586988183751945,0.17630284845964234,0.2817761719761762,07364,200,0,0.0,raw,132,133,0.9849624060150376,0.007575757575757569,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.09412626707643312,0.027225720457998648,0.09798466210688847,0.2103014841123179,0.23157245003988003,0.3554061739788696,07364,200,0,0.125,denoised,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.01771393771526064,0.009493528429914022,0.020097528988154718,0.19298344711866033,0.15524955088857417,0.3516696540026198,07364,200,0,0.125,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.09122979838040557,0.024778711447169144,0.09453497053213442,0.22596417939355862,0.23130279781922883,0.360407641352322,07364,200,0,0.25,denoised,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.00042329896828618985,-0.0035071339137786595,0.0035325869141082105,0.21944251639770473,0.18111741952313834,0.317763441037631,07364,200,0,0.25,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
132,0.08136666031136564,0.03235474156510865,0.08756347818565759,0.2231111071292312,0.22558263534454248,0.4143741059049843,07364,200,0,0.375,denoised,132,133,0.9924812030075187,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,-0.0057258525915528935,-0.0033705522014315648,0.006644246386368295,0.1799214140068968,0.20872300276518846,0.342343658908654,07364,200,0,0.375,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.10041291545289255,0.019817688810547907,0.1023498626259042,0.20101816101710296,0.19235044043623323,0.3396536889539016,07364,200,0,0.5,denoised,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.03412225992492779,-0.004260562197430318,0.03438722164732861,0.16443477040493265,0.18431421836175052,0.28908843371474024,07364,200,0,0.5,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
132,0.09460715625613147,0.006862072271189845,0.09485569066074587,0.2073420058603415,0.2135081236844961,0.37719133446976644,07364,200,0,0.625,denoised,132,133,0.9924812030075187,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.014929591024866795,-0.0007081104167667718,0.014946374427670302,0.18246175075142476,0.1846299203103584,0.3073861587592488,07364,200,0,0.625,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.10924438025958239,0.026937570642957098,0.11251652025566973,0.21083282039962611,0.19733050367329705,0.34089368706439993,07364,200,0,0.75,denoised,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.0063710560130942895,0.001776609533408191,0.006614128525828764,0.18410198832453797,0.19328778115163187,0.28701505232224345,07364,200,0,0.75,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.08752292375221771,0.05516835290097788,0.10345921584829139,0.23421444186873294,0.20499117983379178,0.34531207698424604,07364,200,0,0.875,denoised,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.021249154765797584,-0.021274883734719197,0.030069041490986,0.1883309512589392,0.17889471469419957,0.3040330316268776,07364,200,0,0.875,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.07782667180498493,0.05665538721854091,0.09626434306181933,0.19405451707880794,0.23303812895708306,0.37205984971783584,07364,200,1,0.0,denoised,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,-0.013648103438754333,-0.0111914937025972,0.017649936508956927,0.18897340440126273,0.17812312683454962,0.3223349643271905,07364,200,1,0.0,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.07073609089667343,0.04714176085292365,0.08500553024160658,0.20775425511182488,0.22964544935597955,0.3465430603362391,07364,200,1,0.125,denoised,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,-0.007029792572293303,-0.008124161991332812,0.010743369660906527,0.17692294149445031,0.15606378708618304,0.2864770687631817,07364,200,1,0.125,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
132,0.09402070846012744,0.04206317736221621,0.10300099275807753,0.24483363054136217,0.20991344017202865,0.3857115406702332,07364,200,1,0.25,denoised,132,133,0.9924812030075187,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.022297532622985727,0.021737738227786352,0.031140154532899752,0.18147655645450725,0.20407056135659377,0.30577041574336045,07364,200,1,0.25,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.06689512736221559,0.04084145715472687,0.07837718218543223,0.1879015533241163,0.20143541596185469,0.34461391083363374,07364,200,1,0.375,denoised,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,-0.0008115333459954854,-0.014571257576456276,0.014593838896297884,0.1632251910020795,0.17175042063011606,0.3010251352887601,07364,200,1,0.375,raw,132,133,0.9849624060150376,0.007575757575757569,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
132,0.06424378557278132,0.038260604263792075,0.07477391138192524,0.2118076855507737,0.21698216554500882,0.37919991402483644,07364,200,1,0.5,denoised,132,133,0.9924812030075187,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.006230025970523911,-0.014231561924873404,0.015535461963356893,0.16803055575348613,0.1750956153803232,0.2919812943053702,07364,200,1,0.5,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.05610633273190757,0.031158954149624662,0.06417788557066939,0.217290324366061,0.20439093103222275,0.34626963033633684,07364,200,1,0.625,denoised,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,-0.005873357099460463,-0.009879528936735937,0.011493537994437803,0.16645528666905643,0.18943735984186805,0.3019834034412374,07364,200,1,0.625,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.08187722120698737,0.01264888203661485,0.08284849768918046,0.1913543468257225,0.24753144033118807,0.32699391845439874,07364,200,1,0.75,denoised,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,-0.033356309094727976,-0.002023195047797799,0.033417610247060844,0.1523831008868587,0.19067357797777024,0.299224588758513,07364,200,1,0.75,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.07450833549239633,0.02046122656176408,0.07726677067316406,0.20148236474733788,0.21542373512698418,0.357785836193718,07364,200,1,0.875,denoised,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,-0.025696574222273227,0.000943790353460372,0.02571390026798894,0.19237065434127382,0.16639235175358405,0.2953418513288808,07364,200,1,0.875,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.09174925052644767,0.03021563296039176,0.09659663269163149,0.20824283720599576,0.22273949549784514,0.353692403965373,07364,200,2,0.0,denoised,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.033540251325661075,0.017288694116444958,0.03773390257103694,0.17558641288016816,0.1998789693610153,0.30507715827474907,07364,200,2,0.0,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
132,0.07567887466729051,0.021736402240019714,0.0787385753823842,0.20976017343892717,0.19660836476501697,0.39806956030539115,07364,200,2,0.125,denoised,132,133,0.9924812030075187,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,-0.01127629262751384,-0.006816365386441703,0.013176403625527093,0.1709713015792096,0.21590815390548543,0.31946677744500684,07364,200,2,0.125,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.07654776385181883,0.03155157167577727,0.08279530074784155,0.22490345136729764,0.22292311511966112,0.3477906538508765,07364,200,2,0.25,denoised,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,-0.012084219724478373,0.008717893197221827,0.014900672070334237,0.17344352713712666,0.18608715087121513,0.3044398471019438,07364,200,2,0.25,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.06000418840869237,0.02760063021144532,0.06604769045662989,0.22340556166359868,0.2314928835504083,0.34973786683814323,07364,200,2,0.375,denoised,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,-0.0012524689239512554,0.017212316903666647,0.01725782522792812,0.215060225498389,0.2114629554139628,0.3083155078080672,07364,200,2,0.375,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
132,0.0816871653666027,0.020135920893523007,0.08413232610513578,0.21869337340922596,0.22058265468504534,0.3909484930490147,07364,200,2,0.5,denoised,132,133,0.9924812030075187,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,-0.0023432111555763413,-0.007288780856974597,0.007656171686986699,0.1964656288863328,0.18863307195612233,0.30606613659986254,07364,200,2,0.5,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.06471583696131233,0.024761903840726518,0.06929135180829239,0.22266216503103028,0.20318501479046328,0.3393959589998103,07364,200,2,0.625,denoised,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,-0.020775946735241746,0.013412576211607075,0.024729277453612957,0.1869080498330489,0.16790846341676313,0.2879581370763067,07364,200,2,0.625,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.06185420764327887,0.026060924333961566,0.06712015181983969,0.2141391268343746,0.20508692201568904,0.3365905424604641,07364,200,2,0.75,denoised,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.026941185656809807,0.0066914836689448975,0.027759744924736804,0.17587339743207286,0.18808931565325215,0.30486340645197957,07364,200,2,0.75,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
132,0.08620335548405933,0.03375899613139488,0.0925780120574569,0.2311961532829214,0.24513957801804803,0.38803270507820004,07364,200,2,0.875,denoised,132,133,0.9924812030075187,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.025021904068893264,0.020422168606973656,0.03229799767546833,0.2074097188466692,0.20638353718983452,0.331249633393893,07364,200,2,0.875,raw,131,133,0.9849624060150376,0.0,2.999999999999986,0.04165850907281803,with_n2v,AtomSegNet
131,0.10340100645606753,0.017953190144368136,0.10494801176052626,0.21111153265335786,0.21803543240124312,0.3496331844851858,07364,1000,0,0.0,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.0065058820316608035,-0.016654308636134374,0.017879946788441705,0.11685846807464449,0.13950311022081144,0.23475523448070118,07364,1000,0,0.0,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.09987369036385374,0.016599912274955386,0.10124382012958197,0.20698925522092365,0.20801263676130086,0.34157899288556437,07364,1000,0,0.125,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.013863185511610254,-0.006197631449168739,0.015185471612993976,0.13400961671636424,0.1392666212165256,0.2497748384105223,07364,1000,0,0.125,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.10483798256430532,0.02510800862347473,0.10780266548277026,0.19498472918828477,0.20157315302959275,0.3401111677167743,07364,1000,0,0.25,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.016038588847123947,0.0010054525590845742,0.016070073648109345,0.12846190558877355,0.1278293424355686,0.25484605687884665,07364,1000,0,0.25,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.09627353175858744,0.02736355003420954,0.1000867463141171,0.2117810077132464,0.22646258827816762,0.3377936158700113,07364,1000,0,0.375,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,-0.0011543846767096966,-0.02246917336850629,0.022498807876103446,0.1174369461959143,0.13485456560277564,0.22272123590144274,07364,1000,0,0.375,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.10359686530409817,0.03205461163949508,0.10844265133329374,0.2201991923075063,0.20721412338080228,0.3411289435214012,07364,1000,0,0.5,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,-0.0025835377238507817,-0.010517102668364586,0.0108297791162831,0.14688359094041112,0.13747564837136578,0.24171542788073683,07364,1000,0,0.5,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.09013067866465008,0.013029734996742093,0.09106762998253405,0.2099753105653274,0.20185032334920253,0.33513034470502395,07364,1000,0,0.625,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.016002610165173792,-0.009793817675372907,0.018761726912972867,0.12164890731296227,0.16982300473314144,0.23551513545374192,07364,1000,0,0.625,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.07704719641270685,0.0027339067590901323,0.07709568549034133,0.19762094858882648,0.2093718721306115,0.3315234340898677,07364,1000,0,0.75,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,-0.003652655905057145,0.002018337307163165,0.004173197892052986,0.1106406543818081,0.12617383672166596,0.23433172578167152,07364,1000,0,0.75,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.09116004425686697,0.02220133347523756,0.09382458567450563,0.18444187699797293,0.18305856025191408,0.3304025762769971,07364,1000,0,0.875,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.02175778548713936,-0.010550323615458268,0.02418078902135471,0.12174416192916121,0.1554178428136157,0.22741787710761469,07364,1000,0,0.875,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.10160390319540546,0.028132706143424002,0.10542676272888954,0.20039822948754518,0.2211874865956036,0.34262414818373665,07364,1000,1,0.0,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,-0.0028441733373938405,0.005879691078661153,0.0065314691420559874,0.14130081788843354,0.15228890617726049,0.22363281466162285,07364,1000,1,0.0,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.09888429633448936,0.022135664329232085,0.10133159278755834,0.20860518776412498,0.19858955226158673,0.3411165471348312,07364,1000,1,0.125,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,-0.012263883452721558,-0.011382671760667762,0.016732245926743994,0.11099778504354241,0.157034132804156,0.25297498717056094,07364,1000,1,0.125,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.10154575079872963,0.018339081854435335,0.10318847526997081,0.19841350975404923,0.20546330633793422,0.3410825755328889,07364,1000,1,0.25,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.011236753978259628,0.008793322893353661,0.014268397508995577,0.1466061655114508,0.14782243288529084,0.24042378313818283,07364,1000,1,0.25,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.11067245360426448,0.023746807215673016,0.11319144331497152,0.19452501954602067,0.2174323470443214,0.33533546481496923,07364,1000,1,0.375,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,-0.002388631332053137,-0.016553973369326513,0.01672541760174727,0.1284057903486226,0.1261543354030349,0.24435158221357536,07364,1000,1,0.375,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.10092385999704945,0.019088890055115826,0.10271324763748996,0.19702251692085043,0.2054751803483573,0.3380202293130985,07364,1000,1,0.5,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.006871824744166588,-0.003598756947482684,0.007757127489064175,0.11679846610688774,0.14367444988444258,0.2433233907278224,07364,1000,1,0.5,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.10255774151278274,0.014133727239851623,0.10352706211369704,0.20650273747004094,0.21991374195235228,0.34431810655272727,07364,1000,1,0.625,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.002325167793188143,0.005651955785651808,0.006111547223857668,0.1374825976706859,0.1251519961802968,0.23061559357765765,07364,1000,1,0.625,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.10559638274870053,0.007334712589781134,0.10585081038133225,0.21802361700636602,0.20430143306706783,0.33239716208620385,07364,1000,1,0.75,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.0034613394647777795,-0.0026066642635100834,0.004333078521454313,0.12626107584879823,0.14113215782592017,0.23823074491204813,07364,1000,1,0.75,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.08937635866509908,0.002879343329226458,0.08942272701187318,0.19944776505427475,0.19030281139247873,0.33443791783308785,07364,1000,1,0.875,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.012819067283359686,-0.011264720333741707,0.017065239822889,0.1404594113320934,0.1378558980873292,0.2289541367051664,07364,1000,1,0.875,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.10589665982331553,0.024505854265001403,0.10869516757884178,0.20497403593713978,0.21400507003592437,0.3505373203420093,07364,1000,2,0.0,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.01835715223504053,-0.0021511606267683447,0.01848276305703809,0.12410346932411954,0.13064065603725292,0.23547131375559294,07364,1000,2,0.0,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.11405899174750544,0.02890763227881621,0.11766522341977162,0.2086396641274252,0.20528232332501603,0.3382568941044664,07364,1000,2,0.125,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.004561477569069439,-0.007709944517330314,0.00895825440995261,0.12296231593466732,0.15050862837222465,0.24155973970866815,07364,1000,2,0.125,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.10800989570514297,0.027418746345333034,0.11143574481011725,0.2176683649455037,0.21274141375021424,0.3385999508305356,07364,1000,2,0.25,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.012454428929622452,-0.0156413172356622,0.01999408924731607,0.09912980006703201,0.16200307402657166,0.2358732112550173,07364,1000,2,0.25,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.11222250043093318,0.013560614763008516,0.11303884233183531,0.21197286196612466,0.19587542117439527,0.3332211383819375,07364,1000,2,0.375,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.0003903311720989677,-0.012853870645024301,0.012859795837529055,0.12286336443972162,0.1381049747072661,0.2336351694019183,07364,1000,2,0.375,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.11588443571185536,0.0038560871923607465,0.11594857415548596,0.20861980120897916,0.2053357859457812,0.34029562918836287,07364,1000,2,0.5,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.013545865835780546,-0.003276491302539597,0.013936494412031463,0.1143095955966431,0.14884791081893367,0.23904336596782316,07364,1000,2,0.5,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
132,0.1032434761677763,0.03593493823547789,0.10931850327000367,0.2140890627632303,0.2121341320309231,0.38368472874656695,07364,1000,2,0.625,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.022706418367697268,-0.009085909438120154,0.02445680243626752,0.12651222274043802,0.15027815495378138,0.22520213964223618,07364,1000,2,0.625,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.08489719048260014,0.014999496188750072,0.08621205158071127,0.2082814019472578,0.21672107332263693,0.3422517657482693,07364,1000,2,0.75,denoised,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,0.00654721213437881,-0.001312393773474696,0.006677451920396903,0.14007714738686708,0.12961367943557056,0.2352567979750383,07364,1000,2,0.75,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
132,0.08896110584638173,0.009613717616417716,0.08947905855461016,0.19687139694637076,0.19975850662853495,0.38054480843773775,07364,1000,2,0.875,denoised,132,133,0.9924812030075187,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
131,-0.0039745823145977965,0.0031234388634970855,0.005055014827823707,0.11547571445352244,0.13743932630150646,0.2330454249811884,07364,1000,2,0.875,raw,131,133,0.9849624060150376,0.0,2.9999999999999996,0.0195394456310795,with_n2v,AtomSegNet
90,-0.14027809660462154,0.043369650127479176,0.146829393989063,0.45964748144871703,0.5484243414887902,0.8853274292859203,07557,50,0,0.0,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,0.02712113934449434,0.07216187244701189,0.07709015523659485,0.47677909073631125,0.46780799672393775,0.6609934508009961,07557,50,0,0.0,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,-0.17003672709751783,0.06619831181028957,0.1824683672546233,0.4496008514745339,0.5296338028360265,0.8635391177299503,07557,50,0,0.125,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,0.009337830646899192,0.01977429459086011,0.02186819168921585,0.40415820611286446,0.3868190417064729,0.6722270427925169,07557,50,0,0.125,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,-0.15625797846858092,0.07089945183197344,0.17159046624204335,0.36839241866194405,0.41689961949000687,0.8319006365979832,07557,50,0,0.25,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,0.03308662559162201,0.05444656859920727,0.06371148738860488,0.34251422300843204,0.45712224388408396,0.6250338795276033,07557,50,0,0.25,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,-0.21769536374665677,-0.04351431779534387,0.22200172803377766,0.48811678411316267,0.4506822843685092,0.9558841980114116,07557,50,0,0.375,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,-0.05664365750729061,-0.004915691211277107,0.05685655596224473,0.4392840826022866,0.4669329240053044,0.7066275266093875,07557,50,0,0.375,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,-0.18534479518687874,-0.015081455422489398,0.18595736984730282,0.4473546449824133,0.4022404402897295,0.8984640081372482,07557,50,0,0.5,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,-0.04293778413262572,0.03370365335508296,0.05458561674745061,0.463192111964219,0.4390311291733611,0.7057199392069843,07557,50,0,0.5,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,-0.21236966805061286,0.09498746038030426,0.23264456481385368,0.3978605552134468,0.5660305819037345,0.9189676145018894,07557,50,0,0.625,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,-0.11976627083940627,0.04461820026865837,0.12780744667660068,0.4314414473908168,0.5112274386275678,0.7101492938070065,07557,50,0,0.625,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,-0.11092349995422524,-0.00442817986890276,0.11101185350694025,0.3758582050591132,0.6013029431634471,0.9182169923865049,07557,50,0,0.75,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,-0.0832227712823368,0.11754367288881795,0.1440227228464508,0.4280036541870357,0.48906017620115516,0.7109371474903361,07557,50,0,0.75,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,-0.1939850694152696,0.027227603232617525,0.19588657313312674,0.3367549446595196,0.4777241086003094,0.8856624611704416,07557,50,0,0.875,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,-0.09295328402275516,0.09503512503808764,0.13293602973468083,0.4323197498477165,0.460029316639983,0.67772343272486,07557,50,0,0.875,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,-0.15267555879282213,0.05190564985078083,0.16125762846802738,0.4557375307958462,0.5011314650402122,0.9088526849162976,07557,50,1,0.0,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,-0.04044733925276489,0.11062129661399567,0.11778394847002653,0.3567392546323645,0.5267494524126072,0.681652270432185,07557,50,1,0.0,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,-0.153804711286611,0.036345503274977986,0.1580407694940429,0.45643032379067966,0.5358198296818945,0.8935490050061382,07557,50,1,0.125,denoised,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
90,0.06494684487013558,-0.030828460522812406,0.07189218759219988,0.3620812306408635,0.4428901171267211,0.6967444240649153,07557,50,1,0.125,raw,90,90,1.0,0.0,2.9999999999999996,0.07733358883745395,with_n2v,AtomSegNet
