stem,dose,blur,tilt,iou,condition,arch,model
00057,20,2.0,0.25,0.920728126834997,no_n2v,SwinUNet,SwinUNet no_n2v
00057,50,0.0,0.0,0.8944211157768446,no_n2v,SwinUNet,SwinUNet no_n2v
00057,50,0.0,0.1,0.9105011933174224,no_n2v,SwinUNet,SwinUNet no_n2v
00057,50,0.0,0.25,0.9231227651966627,no_n2v,SwinUNet,SwinUNet no_n2v
00057,50,1.0,0.0,0.8877731836975783,no_n2v,SwinUNet,SwinUNet no_n2v
00057,50,1.0,0.1,0.9124260355029585,no_n2v,SwinUNet,SwinUNet no_n2v
00057,50,1.0,0.25,0.9210053859964094,no_n2v,SwinUNet,SwinUNet no_n2v
00057,50,2.0,0.0,0.8952941176470588,no_n2v,SwinUNet,SwinUNet no_n2v
00057,50,2.0,0.1,0.90807962529274,no_n2v,SwinUNet,SwinUNet no_n2v
00057,50,2.0,0.25,0.9245614035087719,no_n2v,SwinUNet,SwinUNet no_n2v
00057,200,0.0,0.0,0.8969442780107849,no_n2v,SwinUNet,SwinUNet no_n2v
00057,200,0.0,0.1,0.9138240574506283,no_n2v,SwinUNet,SwinUNet no_n2v
00057,200,0.0,0.25,0.9210998206814106,no_n2v,SwinUNet,SwinUNet no_n2v
00057,200,1.0,0.0,0.9052189562087583,no_n2v,SwinUNet,SwinUNet no_n2v
00057,200,1.0,0.1,0.9147286821705426,no_n2v,SwinUNet,SwinUNet no_n2v
00057,200,1.0,0.25,0.9273809523809524,no_n2v,SwinUNet,SwinUNet no_n2v
00057,200,2.0,0.0,0.9067846607669616,no_n2v,SwinUNet,SwinUNet no_n2v
00057,200,2.0,0.1,0.9181765049678551,no_n2v,SwinUNet,SwinUNet no_n2v
00057,200,2.0,0.25,0.9187134502923977,no_n2v,SwinUNet,SwinUNet no_n2v
00057,1000,0.0,0.0,0.9018072289156627,no_n2v,SwinUNet,SwinUNet no_n2v
00057,1000,0.0,0.1,0.9171668667466987,no_n2v,SwinUNet,SwinUNet no_n2v
00057,1000,0.0,0.25,0.9253910950661853,no_n2v,SwinUNet,SwinUNet no_n2v
00057,1000,1.0,0.0,0.9044471153846154,no_n2v,SwinUNet,SwinUNet no_n2v
00057,1000,1.0,0.1,0.9181600955794504,no_n2v,SwinUNet,SwinUNet no_n2v
00057,1000,1.0,0.25,0.9223880597014925,no_n2v,SwinUNet,SwinUNet no_n2v
00057,1000,2.0,0.0,0.9043683589138135,no_n2v,SwinUNet,SwinUNet no_n2v
00057,1000,2.0,0.1,0.9159811985898942,no_n2v,SwinUNet,SwinUNet no_n2v
00057,1000,2.0,0.25,0.9215456674473068,no_n2v,SwinUNet,SwinUNet no_n2v
00059,20,0.0,0.0,0.9045287637698899,no_n2v,SwinUNet,SwinUNet no_n2v
00059,20,0.0,0.1,0.9198286413708691,no_n2v,SwinUNet,SwinUNet no_n2v
00059,20,0.0,0.25,0.9019488428745432,no_n2v,SwinUNet,SwinUNet no_n2v
00059,20,1.0,0.0,0.9082066869300912,no_n2v,SwinUNet,SwinUNet no_n2v
00059,20,1.0,0.1,0.9214975845410628,no_n2v,SwinUNet,SwinUNet no_n2v
00059,20,1.0,0.25,0.9030704394942806,no_n2v,SwinUNet,SwinUNet no_n2v
00059,20,2.0,0.0,0.9306634787806336,no_n2v,SwinUNet,SwinUNet no_n2v
00059,20,2.0,0.1,0.9253112033195021,no_n2v,SwinUNet,SwinUNet no_n2v
00059,20,2.0,0.25,0.9070904645476773,no_n2v,SwinUNet,SwinUNet no_n2v
00059,50,0.0,0.0,0.9201219512195122,no_n2v,SwinUNet,SwinUNet no_n2v
00059,50,0.0,0.1,0.9095354523227384,no_n2v,SwinUNet,SwinUNet no_n2v
00059,50,0.0,0.25,0.9139719341061623,no_n2v,SwinUNet,SwinUNet no_n2v
00059,50,1.0,0.0,0.903107861060329,no_n2v,SwinUNet,SwinUNet no_n2v
00059,50,1.0,0.1,0.9378048780487804,no_n2v,SwinUNet,SwinUNet no_n2v
00059,50,1.0,0.25,0.9245283018867925,no_n2v,SwinUNet,SwinUNet no_n2v
00059,50,2.0,0.0,0.9192100538599641,no_n2v,SwinUNet,SwinUNet no_n2v
00059,50,2.0,0.1,0.9350180505415162,no_n2v,SwinUNet,SwinUNet no_n2v
00059,50,2.0,0.25,0.9284855769230769,no_n2v,SwinUNet,SwinUNet no_n2v
00059,200,0.0,0.0,0.9007352941176471,no_n2v,SwinUNet,SwinUNet no_n2v
00059,200,0.0,0.1,0.9203919167176975,no_n2v,SwinUNet,SwinUNet no_n2v
00059,200,0.0,0.25,0.917841814837523,no_n2v,SwinUNet,SwinUNet no_n2v
00059,200,1.0,0.0,0.9066503965832825,no_n2v,SwinUNet,SwinUNet no_n2v
00059,200,1.0,0.1,0.926873857404022,no_n2v,SwinUNet,SwinUNet no_n2v
00059,200,1.0,0.25,0.927217125382263,no_n2v,SwinUNet,SwinUNet no_n2v
00059,200,2.0,0.0,0.9253187613843351,no_n2v,SwinUNet,SwinUNet no_n2v
00059,200,2.0,0.1,0.9336550060313631,no_n2v,SwinUNet,SwinUNet no_n2v
00059,200,2.0,0.25,0.9407496977025392,no_n2v,SwinUNet,SwinUNet no_n2v
00059,1000,0.0,0.0,0.8962782184258694,no_n2v,SwinUNet,SwinUNet no_n2v
00059,1000,0.0,0.1,0.9119804400977995,no_n2v,SwinUNet,SwinUNet no_n2v
00059,1000,0.0,0.25,0.9171779141104295,no_n2v,SwinUNet,SwinUNet no_n2v
00059,1000,1.0,0.0,0.9019488428745432,no_n2v,SwinUNet,SwinUNet no_n2v
00059,1000,1.0,0.1,0.9255643685173887,no_n2v,SwinUNet,SwinUNet no_n2v
00059,1000,1.0,0.25,0.9193646915088577,no_n2v,SwinUNet,SwinUNet no_n2v
00059,1000,2.0,0.0,0.9209414604707302,no_n2v,SwinUNet,SwinUNet no_n2v
00059,1000,2.0,0.1,0.9341787439613527,no_n2v,SwinUNet,SwinUNet no_n2v
00059,1000,2.0,0.25,0.936931473620376,no_n2v,SwinUNet,SwinUNet no_n2v
00062,20,0.0,0.0,0.876357056694813,no_n2v,SwinUNet,SwinUNet no_n2v
00062,20,0.0,0.1,0.8143382352941176,no_n2v,SwinUNet,SwinUNet no_n2v
00062,20,0.0,0.25,0.7932464454976303,no_n2v,SwinUNet,SwinUNet no_n2v
00062,20,1.0,0.0,0.7823421213979154,no_n2v,SwinUNet,SwinUNet no_n2v
00062,20,1.0,0.1,0.8032393521295741,no_n2v,SwinUNet,SwinUNet no_n2v
00062,20,1.0,0.25,0.7115825688073395,no_n2v,SwinUNet,SwinUNet no_n2v
00062,20,2.0,0.0,0.7992722862340813,no_n2v,SwinUNet,SwinUNet no_n2v
00062,20,2.0,0.1,0.8225157955198162,no_n2v,SwinUNet,SwinUNet no_n2v
00062,20,2.0,0.25,0.8130460104834013,no_n2v,SwinUNet,SwinUNet no_n2v
00062,50,0.0,0.0,0.8278787878787879,no_n2v,SwinUNet,SwinUNet no_n2v
00062,50,0.0,0.1,0.7921686746987951,no_n2v,SwinUNet,SwinUNet no_n2v
00062,50,0.0,0.25,0.7599318955732123,no_n2v,SwinUNet,SwinUNet no_n2v
00062,50,1.0,0.0,0.8499399759903962,no_n2v,SwinUNet,SwinUNet no_n2v
00062,50,1.0,0.1,0.8228228228228228,no_n2v,SwinUNet,SwinUNet no_n2v
00062,50,1.0,0.25,0.8108916816277678,no_n2v,SwinUNet,SwinUNet no_n2v
00062,50,2.0,0.0,0.836612999403697,no_n2v,SwinUNet,SwinUNet no_n2v
00062,50,2.0,0.1,0.8379988088147707,no_n2v,SwinUNet,SwinUNet no_n2v
00062,50,2.0,0.25,0.8404872389791184,no_n2v,SwinUNet,SwinUNet no_n2v
00062,200,0.0,0.0,0.8465736810187993,no_n2v,SwinUNet,SwinUNet no_n2v
00062,200,0.0,0.1,0.8671497584541062,no_n2v,SwinUNet,SwinUNet no_n2v
00062,200,0.0,0.25,0.8725961538461539,no_n2v,SwinUNet,SwinUNet no_n2v
00062,200,1.0,0.0,0.8627569528415961,no_n2v,SwinUNet,SwinUNet no_n2v
00062,200,1.0,0.1,0.8731117824773413,no_n2v,SwinUNet,SwinUNet no_n2v
00062,200,1.0,0.25,0.8855780691299165,no_n2v,SwinUNet,SwinUNet no_n2v
00062,200,2.0,0.0,0.8818236352729454,no_n2v,SwinUNet,SwinUNet no_n2v
00062,200,2.0,0.1,0.8995186522262335,no_n2v,SwinUNet,SwinUNet no_n2v
00062,200,2.0,0.25,0.8780200353565115,no_n2v,SwinUNet,SwinUNet no_n2v
00062,1000,0.0,0.0,0.8673899939722725,no_n2v,SwinUNet,SwinUNet no_n2v
00062,1000,0.0,0.1,0.8788612961841308,no_n2v,SwinUNet,SwinUNet no_n2v
00062,1000,0.0,0.25,0.8790226460071514,no_n2v,SwinUNet,SwinUNet no_n2v
00062,1000,1.0,0.0,0.8745476477683957,no_n2v,SwinUNet,SwinUNet no_n2v
00062,1000,1.0,0.1,0.8768028846153846,no_n2v,SwinUNet,SwinUNet no_n2v
00062,1000,1.0,0.25,0.8872315035799523,no_n2v,SwinUNet,SwinUNet no_n2v
00062,1000,2.0,0.0,0.8872987477638641,no_n2v,SwinUNet,SwinUNet no_n2v
00062,1000,2.0,0.1,0.896551724137931,no_n2v,SwinUNet,SwinUNet no_n2v
00062,1000,2.0,0.25,0.8937169700528479,no_n2v,SwinUNet,SwinUNet no_n2v
00074,20,0.0,0.0,0.9194565744784086,no_n2v,SwinUNet,SwinUNet no_n2v
00074,20,0.0,0.1,0.9392318911035489,no_n2v,SwinUNet,SwinUNet no_n2v
00074,20,0.0,0.25,0.9042809042809042,no_n2v,SwinUNet,SwinUNet no_n2v
00074,20,1.0,0.0,0.925459825750242,no_n2v,SwinUNet,SwinUNet no_n2v
00074,20,1.0,0.1,0.9140249759846302,no_n2v,SwinUNet,SwinUNet no_n2v
00074,20,1.0,0.25,0.9055690072639225,no_n2v,SwinUNet,SwinUNet no_n2v
00074,20,2.0,0.0,0.9323164918970448,no_n2v,SwinUNet,SwinUNet no_n2v
00074,20,2.0,0.1,0.927127409496944,no_n2v,SwinUNet,SwinUNet no_n2v
00074,20,2.0,0.25,0.8959700093720713,no_n2v,SwinUNet,SwinUNet no_n2v
00074,50,0.0,0.0,0.9090024330900244,no_n2v,SwinUNet,SwinUNet no_n2v
00074,50,0.0,0.1,0.9170284611673902,no_n2v,SwinUNet,SwinUNet no_n2v
00074,50,0.0,0.25,0.9141221374045801,no_n2v,SwinUNet,SwinUNet no_n2v
00074,50,1.0,0.0,0.9188532555879495,no_n2v,SwinUNet,SwinUNet no_n2v
00074,50,1.0,0.1,0.9195568400770713,no_n2v,SwinUNet,SwinUNet no_n2v
00074,50,1.0,0.25,0.9002409638554217,no_n2v,SwinUNet,SwinUNet no_n2v
00074,50,2.0,0.0,0.9345524542829644,no_n2v,SwinUNet,SwinUNet no_n2v
00074,50,2.0,0.1,0.9281953087601723,no_n2v,SwinUNet,SwinUNet no_n2v
00074,50,2.0,0.25,0.9236677868458953,no_n2v,SwinUNet,SwinUNet no_n2v
00074,200,0.0,0.0,0.9059912323429128,no_n2v,SwinUNet,SwinUNet no_n2v
00074,200,0.0,0.1,0.9245742092457421,no_n2v,SwinUNet,SwinUNet no_n2v
00074,200,0.0,0.25,0.9090029041626331,no_n2v,SwinUNet,SwinUNet no_n2v
00074,200,1.0,0.0,0.9178415167719981,no_n2v,SwinUNet,SwinUNet no_n2v
00074,200,1.0,0.1,0.9221093372036768,no_n2v,SwinUNet,SwinUNet no_n2v
00074,200,1.0,0.25,0.9124579124579124,no_n2v,SwinUNet,SwinUNet no_n2v
00074,200,2.0,0.0,0.9186440677966101,no_n2v,SwinUNet,SwinUNet no_n2v
00074,200,2.0,0.1,0.9386091127098322,no_n2v,SwinUNet,SwinUNet no_n2v
00074,200,2.0,0.25,0.930952380952381,no_n2v,SwinUNet,SwinUNet no_n2v
00074,1000,0.0,0.0,0.9035557720409158,no_n2v,SwinUNet,SwinUNet no_n2v
00074,1000,0.0,0.1,0.9247572815533981,no_n2v,SwinUNet,SwinUNet no_n2v
00074,1000,0.0,0.25,0.9037252056119981,no_n2v,SwinUNet,SwinUNet no_n2v
00074,1000,1.0,0.0,0.9080739299610895,no_n2v,SwinUNet,SwinUNet no_n2v
00074,1000,1.0,0.1,0.9204655674102813,no_n2v,SwinUNet,SwinUNet no_n2v
00074,1000,1.0,0.25,0.9070775156475686,no_n2v,SwinUNet,SwinUNet no_n2v
00074,1000,2.0,0.0,0.9166666666666666,no_n2v,SwinUNet,SwinUNet no_n2v
00074,1000,2.0,0.1,0.9349904397705545,no_n2v,SwinUNet,SwinUNet no_n2v
00074,1000,2.0,0.25,0.9143672692673644,no_n2v,SwinUNet,SwinUNet no_n2v
00077,20,0.0,0.0,0.9310176125244618,no_n2v,SwinUNet,SwinUNet no_n2v
00077,20,0.0,0.1,0.9103682170542635,no_n2v,SwinUNet,SwinUNet no_n2v
00077,20,0.0,0.25,0.8858402743753062,no_n2v,SwinUNet,SwinUNet no_n2v
00077,20,1.0,0.0,0.9250720461095101,no_n2v,SwinUNet,SwinUNet no_n2v
00077,20,1.0,0.1,0.9381343644272595,no_n2v,SwinUNet,SwinUNet no_n2v
00077,20,1.0,0.25,0.9003403014098201,no_n2v,SwinUNet,SwinUNet no_n2v
00077,20,2.0,0.0,0.9204052098408104,no_n2v,SwinUNet,SwinUNet no_n2v
00077,20,2.0,0.1,0.9357142857142857,no_n2v,SwinUNet,SwinUNet no_n2v
00077,20,2.0,0.25,0.9118483412322275,no_n2v,SwinUNet,SwinUNet no_n2v
00077,50,0.0,0.0,0.9198435972629521,no_n2v,SwinUNet,SwinUNet no_n2v
00077,50,0.0,0.1,0.9255996084189917,no_n2v,SwinUNet,SwinUNet no_n2v
00077,50,0.0,0.25,0.9297218155197657,no_n2v,SwinUNet,SwinUNet no_n2v
00077,50,1.0,0.0,0.9231141199226306,no_n2v,SwinUNet,SwinUNet no_n2v
00077,50,1.0,0.1,0.936958614051973,no_n2v,SwinUNet,SwinUNet no_n2v
00077,50,1.0,0.25,0.9367956883880451,no_n2v,SwinUNet,SwinUNet no_n2v
00077,50,2.0,0.0,0.9325626204238922,no_n2v,SwinUNet,SwinUNet no_n2v
00077,50,2.0,0.1,0.937382297551789,no_n2v,SwinUNet,SwinUNet no_n2v
00077,50,2.0,0.25,0.9406084017382906,no_n2v,SwinUNet,SwinUNet no_n2v
00077,200,0.0,0.0,0.927734375,no_n2v,SwinUNet,SwinUNet no_n2v
00077,200,0.0,0.1,0.9301075268817204,no_n2v,SwinUNet,SwinUNet no_n2v
00077,200,0.0,0.25,0.922173274596182,no_n2v,SwinUNet,SwinUNet no_n2v
00077,200,1.0,0.0,0.9268649439297904,no_n2v,SwinUNet,SwinUNet no_n2v
00077,200,1.0,0.1,0.92578125,no_n2v,SwinUNet,SwinUNet no_n2v
00077,200,1.0,0.25,0.9325513196480938,no_n2v,SwinUNet,SwinUNet no_n2v
00077,200,2.0,0.0,0.9397299903567985,no_n2v,SwinUNet,SwinUNet no_n2v
00077,200,2.0,0.1,0.9448176583493282,no_n2v,SwinUNet,SwinUNet no_n2v
00077,200,2.0,0.25,0.9349198640116562,no_n2v,SwinUNet,SwinUNet no_n2v
00077,1000,0.0,0.0,0.9228138739618954,no_n2v,SwinUNet,SwinUNet no_n2v
00077,1000,0.0,0.1,0.9261613691931541,no_n2v,SwinUNet,SwinUNet no_n2v
00077,1000,0.0,0.25,0.924620655898189,no_n2v,SwinUNet,SwinUNet no_n2v
00077,1000,1.0,0.0,0.9264849074975657,no_n2v,SwinUNet,SwinUNet no_n2v
00077,1000,1.0,0.1,0.9327485380116959,no_n2v,SwinUNet,SwinUNet no_n2v
00077,1000,1.0,0.25,0.9289911851126347,no_n2v,SwinUNet,SwinUNet no_n2v
00077,1000,2.0,0.0,0.9327569644572526,no_n2v,SwinUNet,SwinUNet no_n2v
00077,1000,2.0,0.1,0.9442575684766938,no_n2v,SwinUNet,SwinUNet no_n2v
00077,1000,2.0,0.25,0.9404646660212972,no_n2v,SwinUNet,SwinUNet no_n2v
00080,20,0.0,0.0,0.8453703703703703,no_n2v,SwinUNet,SwinUNet no_n2v
00080,20,0.0,0.1,0.8559808612440192,no_n2v,SwinUNet,SwinUNet no_n2v
00080,20,0.0,0.25,0.84684260131951,no_n2v,SwinUNet,SwinUNet no_n2v
00080,20,1.0,0.0,0.8413597733711048,no_n2v,SwinUNet,SwinUNet no_n2v
00080,20,1.0,0.1,0.8818973862536302,no_n2v,SwinUNet,SwinUNet no_n2v
00080,20,1.0,0.25,0.8412476722532588,no_n2v,SwinUNet,SwinUNet no_n2v
00080,20,2.0,0.0,0.8456561922365989,no_n2v,SwinUNet,SwinUNet no_n2v
00080,20,2.0,0.1,0.8702830188679245,no_n2v,SwinUNet,SwinUNet no_n2v
00080,20,2.0,0.25,0.8697696285848613,no_n2v,SwinUNet,SwinUNet no_n2v
00080,50,0.0,0.0,0.8583609663666508,no_n2v,SwinUNet,SwinUNet no_n2v
00080,50,0.0,0.1,0.8713615023474178,no_n2v,SwinUNet,SwinUNet no_n2v
00080,50,0.0,0.25,0.8930968360498562,no_n2v,SwinUNet,SwinUNet no_n2v
00080,50,1.0,0.0,0.8535329901731399,no_n2v,SwinUNet,SwinUNet no_n2v
00080,50,1.0,0.1,0.8825187969924813,no_n2v,SwinUNet,SwinUNet no_n2v
00080,50,1.0,0.25,0.8827717133364974,no_n2v,SwinUNet,SwinUNet no_n2v
00080,50,2.0,0.0,0.8570127504553734,no_n2v,SwinUNet,SwinUNet no_n2v
00080,50,2.0,0.1,0.8604543347241539,no_n2v,SwinUNet,SwinUNet no_n2v
00080,50,2.0,0.25,0.8819990745025451,no_n2v,SwinUNet,SwinUNet no_n2v
00080,200,0.0,0.0,0.916023166023166,no_n2v,SwinUNet,SwinUNet no_n2v
00080,200,0.0,0.1,0.902554399243141,no_n2v,SwinUNet,SwinUNet no_n2v
00080,200,0.0,0.25,0.9243373493975904,no_n2v,SwinUNet,SwinUNet no_n2v
00080,200,1.0,0.0,0.8918291550603529,no_n2v,SwinUNet,SwinUNet no_n2v
00080,200,1.0,0.1,0.8991041961338991,no_n2v,SwinUNet,SwinUNet no_n2v
00080,200,1.0,0.25,0.9029597282872392,no_n2v,SwinUNet,SwinUNet no_n2v
00080,200,2.0,0.0,0.8872282608695652,no_n2v,SwinUNet,SwinUNet no_n2v
00080,200,2.0,0.1,0.890984360625575,no_n2v,SwinUNet,SwinUNet no_n2v
00080,200,2.0,0.25,0.9144359464627151,no_n2v,SwinUNet,SwinUNet no_n2v
00080,1000,0.0,0.0,0.8910286519492719,no_n2v,SwinUNet,SwinUNet no_n2v
00080,1000,0.0,0.1,0.902081362346263,no_n2v,SwinUNet,SwinUNet no_n2v
00080,1000,0.0,0.25,0.9036608863198459,no_n2v,SwinUNet,SwinUNet no_n2v
00080,1000,1.0,0.0,0.897423887587822,no_n2v,SwinUNet,SwinUNet no_n2v
00080,1000,1.0,0.1,0.8940459446788561,no_n2v,SwinUNet,SwinUNet no_n2v
00080,1000,1.0,0.25,0.9043519846963175,no_n2v,SwinUNet,SwinUNet no_n2v
00080,1000,2.0,0.0,0.8903049613108784,no_n2v,SwinUNet,SwinUNet no_n2v
00080,1000,2.0,0.1,0.9040074557315937,no_n2v,SwinUNet,SwinUNet no_n2v
00080,1000,2.0,0.25,0.9108490566037736,no_n2v,SwinUNet,SwinUNet no_n2v
00081,20,0.0,0.0,0.889744824265768,no_n2v,SwinUNet,SwinUNet no_n2v
00081,20,0.0,0.1,0.8845410628019323,no_n2v,SwinUNet,SwinUNet no_n2v
00081,20,0.0,0.25,0.8938656280428432,no_n2v,SwinUNet,SwinUNet no_n2v
00081,20,1.0,0.0,0.8828351012536162,no_n2v,SwinUNet,SwinUNet no_n2v
00081,20,1.0,0.1,0.8972007722007722,no_n2v,SwinUNet,SwinUNet no_n2v
00081,20,1.0,0.25,0.8396543446951512,no_n2v,SwinUNet,SwinUNet no_n2v
00081,20,2.0,0.0,0.889947594092425,no_n2v,SwinUNet,SwinUNet no_n2v
00081,20,2.0,0.1,0.9167468719923003,no_n2v,SwinUNet,SwinUNet no_n2v
00081,20,2.0,0.25,0.8722404884922499,no_n2v,SwinUNet,SwinUNet no_n2v
00081,50,0.0,0.0,0.9033653846153846,no_n2v,SwinUNet,SwinUNet no_n2v
00081,50,0.0,0.1,0.8862536302032914,no_n2v,SwinUNet,SwinUNet no_n2v
00081,50,0.0,0.25,0.8972142170989433,no_n2v,SwinUNet,SwinUNet no_n2v
00081,50,1.0,0.0,0.9015766841853798,no_n2v,SwinUNet,SwinUNet no_n2v
00081,50,1.0,0.1,0.8972370334464372,no_n2v,SwinUNet,SwinUNet no_n2v
00081,50,1.0,0.25,0.8826108134437408,no_n2v,SwinUNet,SwinUNet no_n2v
00081,50,2.0,0.0,0.9024975984630164,no_n2v,SwinUNet,SwinUNet no_n2v
00081,50,2.0,0.1,0.9150671785028791,no_n2v,SwinUNet,SwinUNet no_n2v
00081,50,2.0,0.25,0.896633475580844,no_n2v,SwinUNet,SwinUNet no_n2v
00081,200,0.0,0.0,0.920873786407767,no_n2v,SwinUNet,SwinUNet no_n2v
00081,200,0.0,0.1,0.9246841593780369,no_n2v,SwinUNet,SwinUNet no_n2v
00081,200,0.0,0.25,0.9072718399219132,no_n2v,SwinUNet,SwinUNet no_n2v
00081,200,1.0,0.0,0.9225216554379211,no_n2v,SwinUNet,SwinUNet no_n2v
00081,200,1.0,0.1,0.9212445308701993,no_n2v,SwinUNet,SwinUNet no_n2v
00081,200,1.0,0.25,0.9052682455292412,no_n2v,SwinUNet,SwinUNet no_n2v
00081,200,2.0,0.0,0.9276126558005753,no_n2v,SwinUNet,SwinUNet no_n2v
00081,200,2.0,0.1,0.9244102070293693,no_n2v,SwinUNet,SwinUNet no_n2v
00081,200,2.0,0.25,0.9130019120458891,no_n2v,SwinUNet,SwinUNet no_n2v
00081,1000,0.0,0.0,0.9180009704027171,no_n2v,SwinUNet,SwinUNet no_n2v
00081,1000,0.0,0.1,0.9046228710462287,no_n2v,SwinUNet,SwinUNet no_n2v
00081,1000,0.0,0.25,0.8997566909975669,no_n2v,SwinUNet,SwinUNet no_n2v
00081,1000,1.0,0.0,0.9219583131362094,no_n2v,SwinUNet,SwinUNet no_n2v
00081,1000,1.0,0.1,0.9263208919049928,no_n2v,SwinUNet,SwinUNet no_n2v
00081,1000,1.0,0.25,0.906886517943744,no_n2v,SwinUNet,SwinUNet no_n2v
00081,1000,2.0,0.0,0.9237368922783603,no_n2v,SwinUNet,SwinUNet no_n2v
00081,1000,2.0,0.1,0.928468554968795,no_n2v,SwinUNet,SwinUNet no_n2v
00081,1000,2.0,0.25,0.916030534351145,no_n2v,SwinUNet,SwinUNet no_n2v
00001,20,0.0,0.0,0.8371531966224367,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,20,0.0,0.1,0.8687281213535589,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,20,0.0,0.25,0.8814463544754001,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,20,1.0,0.0,0.8632530120481928,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,20,1.0,0.1,0.8833238474672738,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,20,1.0,0.25,0.8987119437939111,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,20,2.0,0.0,0.8619668246445498,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,20,2.0,0.1,0.8770856507230256,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,20,2.0,0.25,0.881781838949172,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,50,0.0,0.0,0.8329312424607962,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,50,0.0,0.1,0.8801628853984875,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,50,0.0,0.25,0.8855457227138643,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,50,1.0,0.0,0.837378640776699,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,50,1.0,0.1,0.8728423475258918,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,50,1.0,0.25,0.8836385115180153,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,50,2.0,0.0,0.8461998803111909,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,50,2.0,0.1,0.8816837315130831,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,50,2.0,0.25,0.8838973162193698,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,200,0.0,0.0,0.8353365384615384,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,200,0.0,0.1,0.8744915746658919,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,200,0.0,0.25,0.8818991097922849,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,200,1.0,0.0,0.8414414414414414,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,200,1.0,0.1,0.8730525100980958,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,200,1.0,0.25,0.8794826572604351,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,200,2.0,0.0,0.8578227245687091,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,200,2.0,0.1,0.8690744920993227,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,200,2.0,0.25,0.8802083333333334,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,1000,0.0,0.0,0.8363417569193743,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,1000,0.0,0.1,0.8699708454810495,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,1000,0.0,0.25,0.8703812316715542,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,1000,1.0,0.0,0.842042042042042,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,1000,1.0,0.1,0.8723157283807312,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,1000,1.0,0.25,0.8710433763188745,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,1000,2.0,0.0,0.857397504456328,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,1000,2.0,0.1,0.873151308304892,with_n2v,AtomSegNet,AtomSegNet with_n2v
00001,1000,2.0,0.25,0.8760806916426513,with_n2v,AtomSegNet,AtomSegNet with_n2v
00004,20,0.0,0.0,0.8460133901399878,with_n2v,AtomSegNet,AtomSegNet with_n2v
00004,20,0.0,0.1,0.8873403019744484,with_n2v,AtomSegNet,AtomSegNet with_n2v
00004,20,0.0,0.25,0.904561824729892,with_n2v,AtomSegNet,AtomSegNet with_n2v
00004,20,1.0,0.0,0.8587878787878788,with_n2v,AtomSegNet,AtomSegNet with_n2v
00004,20,1.0,0.1,0.9065804935370153,with_n2v,AtomSegNet,AtomSegNet with_n2v
00004,20,1.0,0.25,0.9095808383233533,with_n2v,AtomSegNet,AtomSegNet with_n2v
00004,20,2.0,0.0,0.8695129284425737,with_n2v,AtomSegNet,AtomSegNet with_n2v
00004,20,2.0,0.1,0.8692774407060121,with_n2v,AtomSegNet,AtomSegNet with_n2v
00004,20,2.0,0.25,0.9018551765409935,with_n2v,AtomSegNet,AtomSegNet with_n2v
00004,50,0.0,0.0,0.851244687310261,with_n2v,AtomSegNet,AtomSegNet with_n2v
00004,50,0.0,0.1,0.9011764705882352,with_n2v,AtomSegNet,AtomSegNet with_n2v
00004,50,0.0,0.25,0.8949909474954737,with_n2v,AtomSegNet,AtomSegNet with_n2v
00004,50,1.0,0.0,0.8574029126213593,with_n2v,AtomSegNet,AtomSegNet with_n2v
00004,50,1.0,0.1,0.896551724137931,with_n2v,AtomSegNet,AtomSegNet with_n2v
