condition,arch,fold,image,frac_pos,p_mean,p_frac_undecided,corr,polarity,fft_peak_raw_k,fft_peak_raw_strength,fft_peak_den_k,fft_peak_den_strength,fft_peak_kept
no_n2v,HRNet,4,Diamante-0018.tif,0.4785003662109375,0.4732505679130554,0.383209228515625,0.3579464096636181,bright,10,1.7295321276475093,10,2.248742165089044,True
no_n2v,HRNet,4,Diamante-0019.tif,0.477569580078125,0.4748973846435547,0.34979248046875,0.37938485532207306,bright,10,1.5113006354175216,10,1.869713360481321,True
no_n2v,HRNet,4,Diamante-0020.tif,0.533050537109375,0.5158321261405945,0.39324951171875,0.2870665277320628,bright,5,3.1304747497018677,5,3.8721597425111294,True
no_n2v,HRNet,4,Diamante-0021.tif,0.4775848388671875,0.4897424876689911,0.4619903564453125,0.2474577855130665,bright,5,1.9617316779774752,5,1.9248667918533586,True
no_n2v,HRNet,4,Diamante-0022.tif,0.5242919921875,0.5191894173622131,0.326629638671875,0.5760780673157668,bright,6,3.016556123992835,6,3.478088708547425,True
no_n2v,HRNet,4,Diamante-0023.tif,0.41314697265625,0.4280657470226288,0.30548095703125,0.5285072125916123,bright,4,2.8146013470792237,5,2.9404919296255505,True
no_n2v,HRNet,4,Diamante-0024.tif,0.5382232666015625,0.5201978087425232,0.358245849609375,0.504034831639002,bright,4,1.7054447598806237,4,1.7427302257212185,True
no_n2v,HRNet,4,Diamante-0025.tif,0.620086669921875,0.5703315734863281,0.4581451416015625,0.23364313027455186,bright,20,1.2920749671087166,15,2.4679479577077195,False
no_n2v,HRNet,4,Diamante-0026.tif,0.4147796630859375,0.412896990776062,0.3213043212890625,0.4712698471629474,bright,6,2.494206284744049,6,2.1255985759760043,True
no_n2v,HRNet,4,Diamante-0027.tif,0.6445159912109375,0.6083773970603943,0.406463623046875,0.2955316730363061,bright,20,1.1968350048236347,14,2.7068721638775672,False
no_n2v,HRNet,4,Diamante-0028.tif,0.3862457275390625,0.3878738284111023,0.30291748046875,0.5829291347185913,bright,4,1.834623862914087,4,1.602756258736827,True
no_n2v,HRNet,4,Diamante-0029.tif,0.6078948974609375,0.5744184851646423,0.301544189453125,0.5589902053229585,bright,5,1.4941464491865726,5,1.4396482553190058,True
no_n2v,HRNet,4,Diamante-0030.tif,0.526885986328125,0.5089219808578491,0.303802490234375,0.48560058953543406,bright,4,1.6927351084550966,4,1.4963597279620242,True
no_n2v,UNetPP,1,Diamante-0001.tif,0.21771240234375,0.3186573386192322,0.406768798828125,0.38678438813429333,bright,4,1.0636267863507558,4,1.7819296978400068,True
no_n2v,UNetPP,1,Diamante-0004.tif,0.51995849609375,0.5144010782241821,0.5115814208984375,0.5372700216779094,bright,22,1.0997777962379605,14,1.3272509996085722,False
no_n2v,UNetPP,1,Diamante-0005.tif,0.3845672607421875,0.4128003716468811,0.368988037109375,0.6618858678145848,bright,4,2.008806506632607,4,1.5174668969009484,True
no_n2v,UNetPP,1,Diamante-0006.tif,0.3970794677734375,0.4263480305671692,0.418853759765625,0.5134470834551772,bright,10,1.7341791093841026,10,1.5369885064175262,True
no_n2v,UNetPP,1,Diamante-0007.tif,0.37109375,0.4017312824726105,0.435577392578125,0.4178676381991946,bright,11,1.6892554376480646,6,1.36137920443019,False
no_n2v,UNetPP,1,Diamante-0008.tif,0.372528076171875,0.3952745199203491,0.391021728515625,0.5591439494840309,bright,4,2.9196661099296617,4,3.6249768728086504,True
no_n2v,UNetPP,1,Diamante-0009.tif,0.5021820068359375,0.4863148629665375,0.3537445068359375,0.6867809633218659,bright,5,4.602917836345904,5,2.6700967054369276,True
no_n2v,UNetPP,1,Diamante-0010.tif,0.480926513671875,0.4670376777648926,0.37603759765625,0.6491173265449789,bright,6,3.6188744396964765,4,3.603528459585694,True
no_n2v,UNetPP,1,Diamante-0011.tif,0.4970703125,0.4813914895057678,0.3729248046875,0.5248496583960761,bright,4,2.2089435076127715,4,2.03006701937395,True
no_n2v,UNetPP,1,Diamante-0012.tif,0.433258056640625,0.441609263420105,0.4444580078125,0.5753298800255997,bright,4,4.004886455654313,4,2.847460423777242,True
no_n2v,UNetPP,1,Diamante-0013.tif,0.4745635986328125,0.4635137915611267,0.2367401123046875,0.715493604379818,bright,5,1.7782758408144923,4,1.1700035394225228,True
no_n2v,UNetPP,1,Diamante-0014.tif,0.4422149658203125,0.42741265892982483,0.2312469482421875,0.7737160088166125,bright,4,2.7391087067256894,4,1.809987558455515,True
no_n2v,UNetPP,1,Diamante-0015.tif,0.5185699462890625,0.5065040588378906,0.4778289794921875,0.435165022131249,bright,4,3.241301324307807,4,2.0574860882255646,True
no_n2v,UNetPP,1,Diamante-0016.tif,0.7140045166015625,0.6336166858673096,0.346405029296875,0.5567523122138854,bright,4,3.99144447816608,4,4.016336005142897,True
no_n2v,UNetPP,1,Diamante-0017.tif,0.533660888671875,0.5121985673904419,0.3950653076171875,0.47455664366082645,bright,4,2.0251612215754444,4,1.7343700426021895,True
no_n2v,UNetPP,1,Diamante-0018.tif,0.410858154296875,0.4392980933189392,0.50579833984375,0.3798727438262599,bright,10,1.7295321276475093,4,1.5085345077807328,False
no_n2v,UNetPP,1,Diamante-0019.tif,0.46331787109375,0.47513723373413086,0.540374755859375,0.39204000889180557,bright,10,1.5113006354175216,4,1.3609062791699187,False
no_n2v,UNetPP,1,Diamante-0020.tif,0.604278564453125,0.5587939620018005,0.331878662109375,0.2854889291233962,bright,5,3.1304747497018677,5,3.55624013716709,True
no_n2v,UNetPP,1,Diamante-0021.tif,0.6777191162109375,0.5765146017074585,0.5702056884765625,0.23768521118787808,bright,5,1.9617316779774752,5,2.8375386875837063,True
no_n2v,UNetPP,1,Diamante-0022.tif,0.536285400390625,0.5092849731445312,0.3190155029296875,0.6250525238445684,bright,6,3.016556123992835,4,2.2537479509693052,True
no_n2v,UNetPP,1,Diamante-0023.tif,0.363525390625,0.37793678045272827,0.3444671630859375,0.5759839473442534,bright,4,2.8146013470792237,4,2.6641448911803187,True
no_n2v,UNetPP,1,Diamante-0024.tif,0.463958740234375,0.4650208055973053,0.4096832275390625,0.5621997572864416,bright,4,1.7054447598806237,4,2.129510755758504,True
no_n2v,UNetPP,1,Diamante-0025.tif,0.5995330810546875,0.5528912544250488,0.644927978515625,0.3308335164899188,bright,20,1.2920749671087166,16,1.9979755885866497,False
no_n2v,UNetPP,1,Diamante-0026.tif,0.374603271484375,0.3899906873703003,0.3665008544921875,0.5340705101707129,bright,6,2.494206284744049,4,2.003774574967199,True
no_n2v,UNetPP,1,Diamante-0027.tif,0.574798583984375,0.5385890603065491,0.604736328125,0.40111852939940423,bright,20,1.1968350048236347,16,1.7640565148973668,False
no_n2v,UNetPP,1,Diamante-0028.tif,0.28851318359375,0.31962713599205017,0.2596435546875,0.6267110523044673,bright,4,1.834623862914087,4,1.6048697915596561,True
no_n2v,UNetPP,1,Diamante-0029.tif,0.4998016357421875,0.4902969002723694,0.34033203125,0.6318261742839247,bright,5,1.4941464491865726,5,1.54930872673697,True
no_n2v,UNetPP,1,Diamante-0030.tif,0.5370330810546875,0.5095078349113464,0.3870849609375,0.49885170633977793,bright,4,1.6927351084550966,4,1.389531217147546,True
no_n2v,UNetPP,2,Diamante-0001.tif,0.1023406982421875,0.17312133312225342,0.1824188232421875,0.27307205152598857,bright,4,1.0636267863507558,4,2.3752336861730967,True
no_n2v,UNetPP,2,Diamante-0004.tif,0.8809356689453125,0.7197294235229492,0.395172119140625,0.4050193802727092,bright,22,1.0997777962379605,6,1.9646870047660514,False
no_n2v,UNetPP,2,Diamante-0005.tif,0.3753662109375,0.4200946092605591,0.5243377685546875,0.6542445763634257,bright,4,2.008806506632607,4,1.8968175029822514,True
no_n2v,UNetPP,2,Diamante-0006.tif,0.243927001953125,0.34780389070510864,0.4144287109375,0.4964007627858091,bright,10,1.7341791093841026,10,1.8596309032709275,True
no_n2v,UNetPP,2,Diamante-0007.tif,0.199493408203125,0.31433382630348206,0.3796539306640625,0.4782773239996672,bright,11,1.6892554376480646,11,1.7046624506611718,True
no_n2v,UNetPP,2,Diamante-0008.tif,0.47869873046875,0.4538578987121582,0.4742889404296875,0.5186529283652846,bright,4,2.9196661099296617,4,4.012795143958415,True
no_n2v,UNetPP,2,Diamante-0009.tif,0.3395538330078125,0.36422649025917053,0.4167327880859375,0.6665978279909194,bright,5,4.602917836345904,5,4.123631371628925,True
no_n2v,UNetPP,2,Diamante-0010.tif,0.359405517578125,0.3802521228790283,0.4522247314453125,0.6645537634169877,bright,6,3.6188744396964765,6,3.73274660808947,True
no_n2v,UNetPP,2,Diamante-0011.tif,0.411834716796875,0.419940710067749,0.4562225341796875,0.503882872642335,bright,4,2.2089435076127715,4,1.8873445089851086,True
no_n2v,UNetPP,2,Diamante-0012.tif,0.351348876953125,0.387206494808197,0.484283447265625,0.5514396213360069,bright,4,4.004886455654313,4,3.8045156544971275,True
no_n2v,UNetPP,2,Diamante-0013.tif,0.47894287109375,0.4435664713382721,0.3946990966796875,0.689632730718742,bright,5,1.7782758408144923,5,1.9337629558122655,True
no_n2v,UNetPP,2,Diamante-0014.tif,0.3840179443359375,0.371944785118103,0.40167236328125,0.7372012623270002,bright,4,2.7391087067256894,4,2.7255327803208367,True
no_n2v,UNetPP,2,Diamante-0015.tif,0.448974609375,0.4623067378997803,0.510040283203125,0.4230732780653793,bright,4,3.241301324307807,4,3.03189401671948,True
no_n2v,UNetPP,2,Diamante-0016.tif,0.536865234375,0.4816820025444031,0.46722412109375,0.5500235891215896,bright,4,3.99144447816608,4,4.80979785706963,True
no_n2v,UNetPP,2,Diamante-0017.tif,0.4412841796875,0.45363616943359375,0.49945068359375,0.49027037989446764,bright,4,2.0251612215754444,4,1.676574400995938,True
no_n2v,UNetPP,2,Diamante-0018.tif,0.3029327392578125,0.3951708674430847,0.5205230712890625,0.35283401895973304,bright,10,1.7295321276475093,10,2.0278701992890036,True
no_n2v,UNetPP,2,Diamante-0019.tif,0.327423095703125,0.4164804220199585,0.5308685302734375,0.39219233434560813,bright,10,1.5113006354175216,10,1.7990328765091064,True
no_n2v,UNetPP,2,Diamante-0020.tif,0.548187255859375,0.475124716758728,0.5429229736328125,0.290699077390323,bright,5,3.1304747497018677,5,5.093943828293422,True
no_n2v,UNetPP,2,Diamante-0021.tif,0.604766845703125,0.5402384400367737,0.613006591796875,0.21082983068975422,bright,5,1.9617316779774752,4,2.216527063412719,True
no_n2v,UNetPP,2,Diamante-0022.tif,0.477783203125,0.45610058307647705,0.4750823974609375,0.6085033078715251,bright,6,3.016556123992835,6,3.7299370605269115,True
no_n2v,UNetPP,2,Diamante-0023.tif,0.250396728515625,0.3075374960899353,0.3794708251953125,0.5578517106707315,bright,4,2.8146013470792237,7,3.0902259725804435,False
no_n2v,UNetPP,2,Diamante-0024.tif,0.583770751953125,0.5305600166320801,0.4837646484375,0.54256584267525,bright,4,1.7054447598806237,4,2.075475382055284,True
no_n2v,UNetPP,2,Diamante-0025.tif,0.9383392333984375,0.7274153828620911,0.39501953125,0.18694337243918832,bright,20,1.2920749671087166,5,2.003086946637295,False
no_n2v,UNetPP,2,Diamante-0026.tif,0.1900634765625,0.2841016948223114,0.346527099609375,0.5214719427142773,bright,6,2.494206284744049,6,2.7152378261722543,True
no_n2v,UNetPP,2,Diamante-0027.tif,0.505584716796875,0.5097323656082153,0.654876708984375,0.27313002915633433,bright,20,1.1968350048236347,4,1.696531579471278,False
no_n2v,UNetPP,2,Diamante-0028.tif,0.344329833984375,0.370296835899353,0.46771240234375,0.6450982126819425,bright,4,1.834623862914087,4,1.7100288784425355,True
no_n2v,UNetPP,2,Diamante-0029.tif,0.5471649169921875,0.4939008951187134,0.42742919921875,0.6399588287766703,bright,5,1.4941464491865726,5,1.3735314595926789,True
no_n2v,UNetPP,2,Diamante-0030.tif,0.4449462890625,0.4396957457065582,0.45721435546875,0.5181891817141013,bright,4,1.6927351084550966,4,1.5240155014386882,True
no_n2v,UNetPP,3,Diamante-0001.tif,0.36444091796875,0.4001097083091736,0.4622650146484375,0.5115540863031122,bright,4,1.0636267863507558,5,1.5077143012964964,True
no_n2v,UNetPP,3,Diamante-0004.tif,0.5820159912109375,0.5530469417572021,0.4277801513671875,0.5441265974619156,bright,22,1.0997777962379605,14,1.2500512203157605,False
no_n2v,UNetPP,3,Diamante-0005.tif,0.4045257568359375,0.4142577052116394,0.3199310302734375,0.6751798009477878,bright,4,2.008806506632607,4,1.9344913992016863,True
no_n2v,UNetPP,3,Diamante-0006.tif,0.3488922119140625,0.36566680669784546,0.30633544921875,0.5116481371930229,bright,10,1.7341791093841026,10,1.9822707867478866,True
no_n2v,UNetPP,3,Diamante-0007.tif,0.3096160888671875,0.34093350172042847,0.34539794921875,0.48104636511447824,bright,11,1.6892554376480646,11,1.988232215330358,True
no_n2v,UNetPP,3,Diamante-0008.tif,0.53857421875,0.5187546014785767,0.394287109375,0.56070825970947,bright,4,2.9196661099296617,4,2.4491456778303373,True
no_n2v,UNetPP,3,Diamante-0009.tif,0.4744110107421875,0.47316765785217285,0.3060760498046875,0.676588221701714,bright,5,4.602917836345904,5,4.338672244849269,True
no_n2v,UNetPP,3,Diamante-0010.tif,0.4892578125,0.4836951792240143,0.324798583984375,0.6574825561049847,bright,6,3.6188744396964765,6,3.998359873011421,True
no_n2v,UNetPP,3,Diamante-0011.tif,0.4405059814453125,0.4288961589336395,0.293701171875,0.545701895904675,bright,4,2.2089435076127715,4,2.161499375456281,True
no_n2v,UNetPP,3,Diamante-0012.tif,0.50726318359375,0.49527692794799805,0.3934783935546875,0.5807871935712455,bright,4,4.004886455654313,4,3.800279157591003,True
no_n2v,UNetPP,3,Diamante-0013.tif,0.479522705078125,0.47522151470184326,0.216278076171875,0.7090938793259138,bright,5,1.7782758408144923,5,1.9762468495281635,True
no_n2v,UNetPP,3,Diamante-0014.tif,0.452362060546875,0.4453763961791992,0.1986846923828125,0.7675765813666539,bright,4,2.7391087067256894,4,2.8565394071448993,True
no_n2v,UNetPP,3,Diamante-0015.tif,0.4170379638671875,0.4302222430706024,0.365631103515625,0.47737243851032696,bright,4,3.241301324307807,4,3.5845364020436348,True
no_n2v,UNetPP,3,Diamante-0016.tif,0.646636962890625,0.5993466377258301,0.31243896484375,0.5838433865803226,bright,4,3.99144447816608,4,4.22098404642016,True
no_n2v,UNetPP,3,Diamante-0017.tif,0.4816436767578125,0.46878576278686523,0.3063201904296875,0.5062624828643658,bright,4,2.0251612215754444,4,1.824239032975511,True
no_n2v,UNetPP,3,Diamante-0018.tif,0.3568878173828125,0.3866499662399292,0.374176025390625,0.39734684099441925,bright,10,1.7295321276475093,10,2.0832827650085206,True
no_n2v,UNetPP,3,Diamante-0019.tif,0.4270477294921875,0.43756937980651855,0.375244140625,0.39791767118090793,bright,10,1.5113006354175216,10,1.7369286624943174,True
no_n2v,UNetPP,3,Diamante-0020.tif,0.642608642578125,0.5760712623596191,0.3983001708984375,0.30367685558209867,bright,5,3.1304747497018677,5,4.314767171632614,True
no_n2v,UNetPP,3,Diamante-0021.tif,0.6901397705078125,0.587340235710144,0.607696533203125,0.2654347823061841,bright,5,1.9617316779774752,5,2.2679441208595024,True
no_n2v,UNetPP,3,Diamante-0022.tif,0.505706787109375,0.49502265453338623,0.2647247314453125,0.6272712095355528,bright,6,3.016556123992835,6,3.6976490271738927,True
no_n2v,UNetPP,3,Diamante-0023.tif,0.4101104736328125,0.41897764801979065,0.329437255859375,0.6081049778880114,bright,4,2.8146013470792237,7,3.2649216298067243,False
no_n2v,UNetPP,3,Diamante-0024.tif,0.4716949462890625,0.4698662757873535,0.3671112060546875,0.5949399315302536,bright,4,1.7054447598806237,4,1.6306476911031926,True
no_n2v,UNetPP,3,Diamante-0025.tif,0.5814208984375,0.5447548031806946,0.5421295166015625,0.3753798413417307,bright,20,1.2920749671087166,15,1.5970032809947032,False
no_n2v,UNetPP,3,Diamante-0026.tif,0.3038177490234375,0.3264985680580139,0.2980499267578125,0.562895885045937,bright,6,2.494206284744049,6,2.3685099067126756,True
no_n2v,UNetPP,3,Diamante-0027.tif,0.5545501708984375,0.5274564027786255,0.5046844482421875,0.4346126182974544,bright,20,1.1968350048236347,15,1.4229564266471102,False
no_n2v,UNetPP,3,Diamante-0028.tif,0.3178558349609375,0.3332775831222534,0.23992919921875,0.6651378347885291,bright,4,1.834623862914087,4,1.7781414817190768,True
no_n2v,UNetPP,3,Diamante-0029.tif,0.51177978515625,0.49846985936164856,0.29736328125,0.61180585471776,bright,5,1.4941464491865726,5,1.4254320768122293,True
no_n2v,UNetPP,3,Diamante-0030.tif,0.4769287109375,0.46107688546180725,0.28582763671875,0.5249933725188243,bright,4,1.6927351084550966,4,1.6337449193159697,True
with_n2v,AtomSegNet,1,Diamante-0001.tif,0.6395416259765625,0.586553156375885,0.4294891357421875,0.5063459382793393,bright,4,1.0636267863507558,4,1.9489477825468384,True
with_n2v,AtomSegNet,1,Diamante-0004.tif,0.769775390625,0.6801891326904297,0.3626251220703125,0.5016809709278989,bright,22,1.0997777962379605,6,1.2376783620497898,False
with_n2v,AtomSegNet,1,Diamante-0005.tif,0.6808319091796875,0.6168266534805298,0.3164825439453125,0.6946497474044869,bright,4,2.008806506632607,4,2.2889474957444995,True
with_n2v,AtomSegNet,1,Diamante-0006.tif,0.547210693359375,0.540916383266449,0.3345184326171875,0.4666363039364174,bright,10,1.7341791093841026,4,1.24511498505204,False
with_n2v,AtomSegNet,1,Diamante-0007.tif,0.5518035888671875,0.5363830327987671,0.380401611328125,0.4928350157313995,bright,11,1.6892554376480646,6,1.1963090172807598,False
with_n2v,AtomSegNet,1,Diamante-0008.tif,0.545257568359375,0.5281509160995483,0.3067474365234375,0.5302412619000479,bright,4,2.9196661099296617,4,5.39518721002318,True
with_n2v,AtomSegNet,1,Diamante-0009.tif,0.582275390625,0.5731079578399658,0.2624359130859375,0.6582236886483849,bright,5,4.602917836345904,5,5.321127338814372,True
with_n2v,AtomSegNet,1,Diamante-0010.tif,0.5975189208984375,0.5815304517745972,0.278594970703125,0.6485553976255571,bright,6,3.6188744396964765,5,4.4118807426247715,True
with_n2v,AtomSegNet,1,Diamante-0011.tif,0.5559539794921875,0.5536656975746155,0.2941436767578125,0.5467275300447015,bright,4,2.2089435076127715,4,2.49511996965686,True
with_n2v,AtomSegNet,1,Diamante-0012.tif,0.650482177734375,0.6209455728530884,0.305816650390625,0.576189868985434,bright,4,4.004886455654313,4,4.941949413290666,True
with_n2v,AtomSegNet,1,Diamante-0013.tif,0.524444580078125,0.5210260152816772,0.2245635986328125,0.6999215749609515,bright,5,1.7782758408144923,5,2.2287360871398465,True
with_n2v,AtomSegNet,1,Diamante-0014.tif,0.4901580810546875,0.4808947741985321,0.22381591796875,0.7571846912399999,bright,4,2.7391087067256894,4,3.170091158088875,True
with_n2v,AtomSegNet,1,Diamante-0015.tif,0.58929443359375,0.572921633720398,0.352081298828125,0.4449072488412159,bright,4,3.241301324307807,4,4.076404114874206,True
with_n2v,AtomSegNet,1,Diamante-0016.tif,0.591827392578125,0.5781293511390686,0.3394775390625,0.5307426826463874,bright,4,3.99144447816608,4,6.678827079015132,True
with_n2v,AtomSegNet,1,Diamante-0017.tif,0.5779571533203125,0.5723243951797485,0.316802978515625,0.49757050980495815,bright,4,2.0251612215754444,4,2.18489687112091,True
with_n2v,AtomSegNet,1,Diamante-0018.tif,0.5542144775390625,0.5416624546051025,0.3768768310546875,0.3872638564989041,bright,10,1.7295321276475093,10,1.78149760381337,True
with_n2v,AtomSegNet,1,Diamante-0019.tif,0.588104248046875,0.5731232762336731,0.3881988525390625,0.41048136791369716,bright,10,1.5113006354175216,4,1.5151304773587568,False
with_n2v,AtomSegNet,1,Diamante-0020.tif,0.578369140625,0.5613102912902832,0.3784637451171875,0.23680149404629733,bright,5,3.1304747497018677,5,6.73981116594879,True
with_n2v,AtomSegNet,1,Diamante-0021.tif,0.7400360107421875,0.6152411699295044,0.5999908447265625,0.1703024032421493,bright,5,1.9617316779774752,4,3.1229872446827605,True
with_n2v,AtomSegNet,1,Diamante-0022.tif,0.553436279296875,0.5481296181678772,0.274871826171875,0.6186240247034666,bright,6,3.016556123992835,6,4.181165979138944,True
with_n2v,AtomSegNet,1,Diamante-0023.tif,0.5363311767578125,0.5337053537368774,0.2993927001953125,0.5820163067232879,bright,4,2.8146013470792237,4,3.214862252766138,True
with_n2v,AtomSegNet,1,Diamante-0024.tif,0.612640380859375,0.5674034357070923,0.3691864013671875,0.5900293717997407,bright,4,1.7054447598806237,4,1.6795725673439588,True
with_n2v,AtomSegNet,1,Diamante-0025.tif,0.886810302734375,0.7408164143562317,0.3524017333984375,0.307059396086459,bright,20,1.2920749671087166,4,2.5008675320830966,False
with_n2v,AtomSegNet,1,Diamante-0026.tif,0.545196533203125,0.5139893889427185,0.2985076904296875,0.6022772627803861,bright,6,2.494206284744049,6,2.5951500998215633,True
with_n2v,AtomSegNet,1,Diamante-0027.tif,0.7810821533203125,0.6810150146484375,0.3796844482421875,0.40107035722372136,bright,20,1.1968350048236347,4,2.130973127508275,False
with_n2v,AtomSegNet,1,Diamante-0028.tif,0.4674224853515625,0.4529033303260803,0.2983245849609375,0.619205811054283,bright,4,1.834623862914087,4,1.7436906290636078,True
with_n2v,AtomSegNet,1,Diamante-0029.tif,0.622802734375,0.5934412479400635,0.2912750244140625,0.588547066513813,bright,5,1.4941464491865726,5,1.7348093602018664,True
with_n2v,AtomSegNet,1,Diamante-0030.tif,0.5460968017578125,0.543311357498169,0.317535400390625,0.5386751763176628,bright,4,1.6927351084550966,4,1.7415698404863864,True
with_n2v,AtomSegNet,2,Diamante-0001.tif,0.478424072265625,0.4884248971939087,0.6973876953125,0.4638728524981432,bright,4,1.0636267863507558,4,1.7042419410436611,True
with_n2v,AtomSegNet,2,Diamante-0004.tif,0.6510162353515625,0.5764268636703491,0.6228485107421875,0.4731371090986435,bright,22,1.0997777962379605,9,1.1176849268169535,False
with_n2v,AtomSegNet,2,Diamante-0005.tif,0.5642242431640625,0.5115401744842529,0.5499725341796875,0.6799441478140982,bright,4,2.008806506632607,4,1.9125165933689174,True
with_n2v,AtomSegNet,2,Diamante-0006.tif,0.494598388671875,0.4920766353607178,0.460662841796875,0.4680668629904024,bright,10,1.7341791093841026,10,1.9157624616331348,True
with_n2v,AtomSegNet,2,Diamante-0007.tif,0.47320556640625,0.4761587679386139,0.608489990234375,0.44646324327123005,bright,11,1.6892554376480646,11,2.0207555847675756,True
with_n2v,AtomSegNet,2,Diamante-0008.tif,0.4757232666015625,0.49832862615585327,0.4912109375,0.5212881576112394,bright,4,2.9196661099296617,4,3.91462646401923,True
with_n2v,AtomSegNet,2,Diamante-0009.tif,0.577728271484375,0.561465859413147,0.3656005859375,0.6324513209254922,bright,5,4.602917836345904,5,5.119075952676489,True
with_n2v,AtomSegNet,2,Diamante-0010.tif,0.5622711181640625,0.5474061369895935,0.420379638671875,0.615886577294172,bright,6,3.6188744396964765,5,3.406344357323535,True
with_n2v,AtomSegNet,2,Diamante-0011.tif,0.56280517578125,0.5416320562362671,0.367828369140625,0.5435340140960592,bright,4,2.2089435076127715,4,2.0664157710472786,True
with_n2v,AtomSegNet,2,Diamante-0012.tif,0.538116455078125,0.5367611646652222,0.5459747314453125,0.5245036403125444,bright,4,4.004886455654313,4,4.121948727625421,True
with_n2v,AtomSegNet,2,Diamante-0013.tif,0.538177490234375,0.5286818742752075,0.2679290771484375,0.6836450069068525,bright,5,1.7782758408144923,5,2.03062512076142,True
with_n2v,AtomSegNet,2,Diamante-0014.tif,0.487213134765625,0.4721614420413971,0.275299072265625,0.7623252232702638,bright,4,2.7391087067256894,4,2.79509870026916,True
with_n2v,AtomSegNet,2,Diamante-0015.tif,0.569305419921875,0.5551903247833252,0.4405364990234375,0.44228171254778076,bright,4,3.241301324307807,4,3.35705270408643,True
with_n2v,AtomSegNet,2,Diamante-0016.tif,0.5745391845703125,0.556205153465271,0.4115753173828125,0.49616883195419215,bright,4,3.99144447816608,4,5.688642446384208,True
with_n2v,AtomSegNet,2,Diamante-0017.tif,0.5652313232421875,0.5495764017105103,0.3981170654296875,0.4726358575447244,bright,4,2.0251612215754444,4,2.042698377982387,True
with_n2v,AtomSegNet,2,Diamante-0018.tif,0.49835205078125,0.5044689178466797,0.5814056396484375,0.3228819329312188,bright,10,1.7295321276475093,10,2.119223852338212,True
with_n2v,AtomSegNet,2,Diamante-0019.tif,0.5531158447265625,0.5348789691925049,0.61016845703125,0.34099665356712555,bright,10,1.5113006354175216,4,1.545360476723754,False
with_n2v,AtomSegNet,2,Diamante-0020.tif,0.534454345703125,0.5019574165344238,0.4451904296875,0.22831444235224563,bright,5,3.1304747497018677,5,5.593601490607567,True
with_n2v,AtomSegNet,2,Diamante-0021.tif,0.7671356201171875,0.6026233434677124,0.676300048828125,0.14203801780849318,bright,5,1.9617316779774752,4,2.4462707964824304,True
with_n2v,AtomSegNet,2,Diamante-0022.tif,0.5552215576171875,0.5497310161590576,0.3381195068359375,0.5940419657482789,bright,6,3.016556123992835,6,4.094971677382117,True
with_n2v,AtomSegNet,2,Diamante-0023.tif,0.4757843017578125,0.4898257553577423,0.4351043701171875,0.5566185191413807,bright,4,2.8146013470792237,4,3.1674516235308077,True
with_n2v,AtomSegNet,2,Diamante-0024.tif,0.512115478515625,0.4878735840320587,0.4804534912109375,0.5729903208781958,bright,4,1.7054447598806237,4,1.4579716415954591,True
with_n2v,AtomSegNet,2,Diamante-0025.tif,0.8202972412109375,0.6205576658248901,0.720703125,0.264682158614578,bright,20,1.2920749671087166,11,1.6310392402794882,False
with_n2v,AtomSegNet,2,Diamante-0026.tif,0.477569580078125,0.4484633803367615,0.558685302734375,0.6099642038420766,bright,6,2.494206284744049,6,2.40946534166756,True
with_n2v,AtomSegNet,2,Diamante-0027.tif,0.590850830078125,0.5396093726158142,0.7425689697265625,0.3824601297501719,bright,20,1.1968350048236347,4,1.6513997112188075,False
with_n2v,AtomSegNet,2,Diamante-0028.tif,0.433685302734375,0.4154360592365265,0.4013824462890625,0.6055610077355217,bright,4,1.834623862914087,4,1.5217000382015633,True
with_n2v,AtomSegNet,2,Diamante-0029.tif,0.6192169189453125,0.5819013118743896,0.3776702880859375,0.5885193645447784,bright,5,1.4941464491865726,5,1.5146587404231016,True
with_n2v,AtomSegNet,2,Diamante-0030.tif,0.5444488525390625,0.5250955820083618,0.3898773193359375,0.53093688146764,bright,4,1.6927351084550966,4,1.714765624665316,True
with_n2v,AtomSegNet,3,Diamante-0001.tif,0.6815948486328125,0.6169207096099854,0.4058837890625,0.4530510568708438,bright,4,1.0636267863507558,5,2.0684135511471293,True
with_n2v,AtomSegNet,3,Diamante-0004.tif,0.6656341552734375,0.6132352352142334,0.37591552734375,0.4412779999225106,bright,22,1.0997777962379605,8,1.2804548115887924,False
with_n2v,AtomSegNet,3,Diamante-0005.tif,0.562835693359375,0.5321311950683594,0.3197479248046875,0.6261242119207958,bright,4,2.008806506632607,4,2.2172636774720087,True
with_n2v,AtomSegNet,3,Diamante-0006.tif,0.503692626953125,0.49439558386802673,0.2935943603515625,0.45661942194380833,bright,10,1.7341791093841026,10,1.8485981268937908,True
with_n2v,AtomSegNet,3,Diamante-0007.tif,0.4548492431640625,0.45100829005241394,0.274261474609375,0.46619255799896775,bright,11,1.6892554376480646,6,1.257688854437421,False
with_n2v,AtomSegNet,3,Diamante-0008.tif,0.5457611083984375,0.5372880101203918,0.3219146728515625,0.4710897174436191,bright,4,2.9196661099296617,4,5.577392400496152,True
with_n2v,AtomSegNet,3,Diamante-0009.tif,0.552642822265625,0.5461322665214539,0.2944793701171875,0.6293203978099507,bright,5,4.602917836345904,5,5.845111346640335,True
